YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1962,300,NO,HELLSTUGUBREEN,3.3800001,1181.0,-397.0,783.0,Original,RGI60-08.00449
1963,300,NO,HELLSTUGUBREEN,3.3800001,933.0,-1922.0,-988.0,Original,RGI60-08.00449
1964,300,NO,HELLSTUGUBREEN,3.3399999,722.0,-812.0,-90.0,Homogenized,RGI60-08.00449
1965,300,NO,HELLSTUGUBREEN,3.3399999,1300.0,-753.0,546.0,Homogenized,RGI60-08.00449
1966,300,NO,HELLSTUGUBREEN,3.3399999,959.0,-1592.0,-632.0,Homogenized,RGI60-08.00449
1967,300,NO,HELLSTUGUBREEN,3.3399999,1500.0,-902.0,597.0,Homogenized,RGI60-08.00449
1968,300,NO,HELLSTUGUBREEN,3.3399999,1398.0,-1473.0,-75.0,Homogenized,RGI60-08.00449
1969,300,NO,HELLSTUGUBREEN,3.3399999,957.0,-2199.0,-1242.0,Homogenized,RGI60-08.00449
1970,300,NO,HELLSTUGUBREEN,3.3399999,704.0,-1667.0,-962.0,Homogenized,RGI60-08.00449
1971,300,NO,HELLSTUGUBREEN,3.3399999,1122.0,-1235.0,-112.0,Homogenized,RGI60-08.00449
1972,300,NO,HELLSTUGUBREEN,3.3399999,940.0,-1419.0,-479.0,Homogenized,RGI60-08.00449
1973,300,NO,HELLSTUGUBREEN,3.3399999,1196.0,-1409.0,-212.0,Homogenized,RGI60-08.00449
1974,300,NO,HELLSTUGUBREEN,3.059,1012.0,-726.0,285.0,Homogenized,RGI60-08.00449
1975,300,NO,HELLSTUGUBREEN,3.059,1357.0,-1691.0,-334.0,Homogenized,RGI60-08.00449
1976,300,NO,HELLSTUGUBREEN,3.059,1153.0,-1869.0,-715.0,Homogenized,RGI60-08.00449
1977,300,NO,HELLSTUGUBREEN,3.059,687.0,-1373.0,-685.0,Homogenized,RGI60-08.00449
1978,300,NO,HELLSTUGUBREEN,3.059,1064.0,-1547.0,-482.0,Homogenized,RGI60-08.00449
1979,300,NO,HELLSTUGUBREEN,3.059,1436.0,-1426.0,10.0,Homogenized,RGI60-08.00449
1980,300,NO,HELLSTUGUBREEN,3.059,814.0,-2012.0,-1197.0,Homogenized,RGI60-08.00449
1981,300,NO,HELLSTUGUBREEN,3.059,1058.0,-1397.0,-338.0,Homogenized,RGI60-08.00449
1982,300,NO,HELLSTUGUBREEN,3.059,848.0,-1215.0,-367.0,Homogenized,RGI60-08.00449
1983,300,NO,HELLSTUGUBREEN,3.059,1469.0,-1312.0,156.0,Homogenized,RGI60-08.00449
1984,300,NO,HELLSTUGUBREEN,3.059,1219.0,-1742.0,-522.0,Homogenized,RGI60-08.00449
1985,300,NO,HELLSTUGUBREEN,3.059,1108.0,-1415.0,-306.0,Homogenized,RGI60-08.00449
1986,300,NO,HELLSTUGUBREEN,3.059,776.0,-1284.0,-507.0,Homogenized,RGI60-08.00449
1987,300,NO,HELLSTUGUBREEN,3.059,1150.0,-709.0,441.0,Homogenized,RGI60-08.00449
1988,300,NO,HELLSTUGUBREEN,3.059,1279.0,-2326.0,-1046.0,Homogenized,RGI60-08.00449
1989,300,NO,HELLSTUGUBREEN,3.0469999,1659.0,-872.0,787.0,Homogenized,RGI60-08.00449
1990,300,NO,HELLSTUGUBREEN,3.0469999,1827.0,-1102.0,724.0,Homogenized,RGI60-08.00449
1991,300,NO,HELLSTUGUBREEN,3.0469999,985.0,-1403.0,-418.0,Homogenized,RGI60-08.00449
1992,300,NO,HELLSTUGUBREEN,3.0469999,1176.0,-991.0,185.0,Homogenized,RGI60-08.00449
