YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1969,1358,US,ISABELLE,,,,1200.0,
1970,1358,US,ISABELLE,,,,300.0,
