YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1957,812,KZ,MOLODEZHNIY,1.68,,,90.0,,RGI50-13.08781
1958,812,KZ,MOLODEZHNIY,1.68,,,410.0,,RGI50-13.08781
1959,812,KZ,MOLODEZHNIY,1.68,,,-110.0,,RGI50-13.08781
1960,812,KZ,MOLODEZHNIY,1.68,,,160.0,,RGI50-13.08781
1961,812,KZ,MOLODEZHNIY,1.68,,,-60.0,,RGI50-13.08781
1962,812,KZ,MOLODEZHNIY,1.68,,,-330.0,,RGI50-13.08781
1963,812,KZ,MOLODEZHNIY,1.68,,,360.0,,RGI50-13.08781
1964,812,KZ,MOLODEZHNIY,1.68,,,460.0,,RGI50-13.08781
1965,812,KZ,MOLODEZHNIY,1.43,,,-230.0,,RGI50-13.08781
1966,812,KZ,MOLODEZHNIY,1.43,,,-80.0,,RGI50-13.08781
1967,812,KZ,MOLODEZHNIY,1.43,,,-80.0,,RGI50-13.08781
1968,812,KZ,MOLODEZHNIY,1.43,,,-1010.0,,RGI50-13.08781
1969,812,KZ,MOLODEZHNIY,1.43,,,240.0,,RGI50-13.08781
1970,812,KZ,MOLODEZHNIY,1.43,,,-390.0,,RGI50-13.08781
1971,812,KZ,MOLODEZHNIY,1.43,,,-370.0,,RGI50-13.08781
1972,812,KZ,MOLODEZHNIY,1.43,,,30.0,,RGI50-13.08781
1973,812,KZ,MOLODEZHNIY,1.43,,,-240.0,,RGI50-13.08781
1974,812,KZ,MOLODEZHNIY,1.43,,,-670.0,,RGI50-13.08781
1975,812,KZ,MOLODEZHNIY,1.43,,,-390.0,,RGI50-13.08781
1976,812,KZ,MOLODEZHNIY,1.43,,,-700.0,,RGI50-13.08781
1977,812,KZ,MOLODEZHNIY,1.43,,,-1220.0,,RGI50-13.08781
1978,812,KZ,MOLODEZHNIY,1.43,,,-2030.0,,RGI50-13.08781
1979,812,KZ,MOLODEZHNIY,1.43,,,-391.0,,RGI50-13.08781
1980,812,KZ,MOLODEZHNIY,1.4,,,-890.0,,RGI50-13.08781
1981,812,KZ,MOLODEZHNIY,1.43,,,-120.0,,RGI50-13.08781
1982,812,KZ,MOLODEZHNIY,1.43,,,-780.0,,RGI50-13.08781
1983,812,KZ,MOLODEZHNIY,1.43,,,-670.0,,RGI50-13.08781
1984,812,KZ,MOLODEZHNIY,1.43,,,-1420.0,,RGI50-13.08781
1985,812,KZ,MOLODEZHNIY,,,,-700.0,,RGI50-13.08781
1986,812,KZ,MOLODEZHNIY,,,,-660.0,,RGI50-13.08781
1987,812,KZ,MOLODEZHNIY,,,,-450.0,,RGI50-13.08781
1988,812,KZ,MOLODEZHNIY,,,,-750.0,,RGI50-13.08781
1989,812,KZ,MOLODEZHNIY,,,,-590.0,,RGI50-13.08781
1990,812,KZ,MOLODEZHNIY,,,,-1160.0,,RGI50-13.08781
