YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1994,16,CA,MEIGHEN ICE CAP,85.0,150.0,-350.0,-200.0,,RGI50-03.00691
1995,16,CA,MEIGHEN ICE CAP,85.0,410.0,-350.0,60.0,,RGI50-03.00691
1996,16,CA,MEIGHEN ICE CAP,85.0,180.0,10.0,190.0,,RGI50-03.00691
1997,16,CA,MEIGHEN ICE CAP,85.0,240.0,-300.0,-60.0,,RGI50-03.00691
1998,16,CA,MEIGHEN ICE CAP,85.0,220.0,-320.0,-100.0,,RGI50-03.00691
1999,16,CA,MEIGHEN ICE CAP,85.0,140.0,-490.0,-350.0,,RGI50-03.00691
2000,16,CA,MEIGHEN ICE CAP,85.0,150.0,-640.0,-490.0,,RGI50-03.00691
2001,16,CA,MEIGHEN ICE CAP,,,,10.0,,RGI50-03.00691
2002,16,CA,MEIGHEN ICE CAP,,,,80.0,,RGI50-03.00691
2003,16,CA,MEIGHEN ICE CAP,,,,-530.0,,RGI50-03.00691
2004,16,CA,MEIGHEN ICE CAP,,,,280.0,,RGI50-03.00691
2005,16,CA,MEIGHEN ICE CAP,,,,-380.0,,RGI50-03.00691
2006,16,CA,MEIGHEN ICE CAP,75.0,172.0,-180.0,-8.0,,RGI50-03.00691
2007,16,CA,MEIGHEN ICE CAP,75.0,146.0,-642.0,-518.0,,RGI50-03.00691
2008,16,CA,MEIGHEN ICE CAP,75.0,106.0,-811.0,-705.0,,RGI50-03.00691
2009,16,CA,MEIGHEN ICE CAP,75.0,137.0,-812.0,-676.0,,RGI50-03.00691
2010,16,CA,MEIGHEN ICE CAP,75.0,154.0,-541.0,-387.0,,RGI50-03.00691
2011,16,CA,MEIGHEN ICE CAP,75.0,173.0,-1484.0,-1310.0,,RGI50-03.00691
2012,16,CA,MEIGHEN ICE CAP,75.0,162.0,-1280.0,-1117.0,,RGI50-03.00691
2013,16,CA,MEIGHEN ICE CAP,60.0,184.0,-24.0,160.0,,RGI50-03.00691
2014,16,CA,MEIGHEN ICE CAP,60.0,225.0,-168.0,57.0,,RGI50-03.00691
2015,16,CA,MEIGHEN ICE CAP,58.0,148.0,-1040.0,-892.0,,RGI50-03.00691
2016,16,CA,MEIGHEN ICE CAP,58.0,158.0,-988.0,-791.0,,RGI50-03.00691
2017,16,CA,MEIGHEN ICE CAP,58.0,265.0,-139.0,126.0,,RGI50-03.00691
