YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1986,326,TARFALAGLACIAEREN,0.0,RGI50-08.00801
1987,326,TARFALAGLACIAEREN,900.0,RGI50-08.00801
1988,326,TARFALAGLACIAEREN,-1290.0,RGI50-08.00801
1989,326,TARFALAGLACIAEREN,1230.0,RGI50-08.00801
1990,326,TARFALAGLACIAEREN,50.0,RGI50-08.00801
1991,326,TARFALAGLACIAEREN,160.0,RGI50-08.00801
1992,326,TARFALAGLACIAEREN,1360.0,RGI50-08.00801
2000,326,TARFALAGLACIAEREN,1190.0,RGI50-08.00801
2001,326,TARFALAGLACIAEREN,-370.0,RGI50-08.00801
2003,326,TARFALAGLACIAEREN,-88.0,RGI50-08.00801
2004,326,TARFALAGLACIAEREN,-380.0,RGI50-08.00801
2005,326,TARFALAGLACIAEREN,-920.0,RGI50-08.00801
2006,326,TARFALAGLACIAEREN,-2530.0,RGI50-08.00801
2007,326,TARFALAGLACIAEREN,210.0,RGI50-08.00801
2008,326,TARFALAGLACIAEREN,-200.0,RGI50-08.00801
2009,326,TARFALAGLACIAEREN,-1710.0,RGI50-08.00801
2010,326,TARFALAGLACIAEREN,-1060.0,RGI50-08.00801
2011,326,TARFALAGLACIAEREN,-1820.0,RGI50-08.00801
2012,326,TARFALAGLACIAEREN,830.0,RGI50-08.00801
