YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1977,780,VODOPADNIY (NO.125),80.0,RGI50-10.01708
1978,780,VODOPADNIY (NO.125),-190.0,RGI50-10.01708
1979,780,VODOPADNIY (NO.125),-780.0,RGI50-10.01708
1980,780,VODOPADNIY (NO.125),-120.0,RGI50-10.01708
1981,780,VODOPADNIY (NO.125),-10.0,RGI50-10.01708
1982,780,VODOPADNIY (NO.125),-310.0,RGI50-10.01708
1983,780,VODOPADNIY (NO.125),160.0,RGI50-10.01708
1984,780,VODOPADNIY (NO.125),290.0,RGI50-10.01708
1985,780,VODOPADNIY (NO.125),210.0,RGI50-10.01708
1986,780,VODOPADNIY (NO.125),120.0,RGI50-10.01708
1987,780,VODOPADNIY (NO.125),180.0,RGI50-10.01708
1988,780,VODOPADNIY (NO.125),160.0,RGI50-10.01708
1989,780,VODOPADNIY (NO.125),100.0,RGI50-10.01708
1990,780,VODOPADNIY (NO.125),140.0,RGI50-10.01708
1991,780,VODOPADNIY (NO.125),-420.0,RGI50-10.01708
1992,780,VODOPADNIY (NO.125),-20.0,RGI50-10.01708
1993,780,VODOPADNIY (NO.125),100.0,RGI50-10.01708
1994,780,VODOPADNIY (NO.125),-210.0,RGI50-10.01708
1995,780,VODOPADNIY (NO.125),50.0,RGI50-10.01708
1996,780,VODOPADNIY (NO.125),-120.0,RGI50-10.01708
1997,780,VODOPADNIY (NO.125),-170.0,RGI50-10.01708
1998,780,VODOPADNIY (NO.125),-980.0,RGI50-10.01708
1999,780,VODOPADNIY (NO.125),-90.0,RGI50-10.01708
2000,780,VODOPADNIY (NO.125),-190.0,RGI50-10.01708
2001,780,VODOPADNIY (NO.125),-140.0,RGI50-10.01708
2002,780,VODOPADNIY (NO.125),-290.0,RGI50-10.01708
2003,780,VODOPADNIY (NO.125),-320.0,RGI50-10.01708
2004,780,VODOPADNIY (NO.125),-220.0,RGI50-10.01708
2005,780,VODOPADNIY (NO.125),60.0,RGI50-10.01708
2006,780,VODOPADNIY (NO.125),-260.0,RGI50-10.01708
2007,780,VODOPADNIY (NO.125),-280.0,RGI50-10.01708
2008,780,VODOPADNIY (NO.125),-720.0,RGI50-10.01708
2009,780,VODOPADNIY (NO.125),380.0,RGI50-10.01708
2010,780,VODOPADNIY (NO.125),190.0,RGI50-10.01708
2011,780,VODOPADNIY (NO.125),-450.0,RGI50-10.01708
2012,780,VODOPADNIY (NO.125),-950.0,RGI50-10.01708
