YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1997,3660,LANGJOEKULL ICE CAP,-1300.0,RGI50-06.00310
1998,3660,LANGJOEKULL ICE CAP,-1700.0,RGI50-06.00310
1999,3660,LANGJOEKULL ICE CAP,-770.0,RGI50-06.00310
2000,3660,LANGJOEKULL ICE CAP,-750.0,RGI50-06.00310
2001,3660,LANGJOEKULL ICE CAP,-1271.0,RGI50-06.00310
2002,3660,LANGJOEKULL ICE CAP,-1656.0,RGI50-06.00310
2003,3660,LANGJOEKULL ICE CAP,-1946.0,RGI50-06.00310
2004,3660,LANGJOEKULL ICE CAP,-1487.0,RGI50-06.00310
2005,3660,LANGJOEKULL ICE CAP,-894.0,RGI50-06.00310
2006,3660,LANGJOEKULL ICE CAP,-1080.0,RGI50-06.00310
2007,3660,LANGJOEKULL ICE CAP,-1412.0,RGI50-06.00310
2008,3660,LANGJOEKULL ICE CAP,-1842.0,RGI50-06.00310
2009,3660,LANGJOEKULL ICE CAP,-362.0,RGI50-06.00310
2010,3660,LANGJOEKULL ICE CAP,-3800.0,RGI50-06.00310
2011,3660,LANGJOEKULL ICE CAP,-1279.0,RGI50-06.00310
2012,3660,LANGJOEKULL ICE CAP,-542.0,RGI50-06.00310
2013,3660,LANGJOEKULL ICE CAP,-851.0,RGI50-06.00310
