YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1988,89,US,WATSON,0.2,,,550.0,
1989,89,US,WATSON,0.2,,,-340.0,
1990,89,US,WATSON,0.2,,,-240.0,
