YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1983,545,WURTEN K.,-1029.0,RGI50-11.00300
1984,545,WURTEN K.,30.0,RGI50-11.00300
1985,545,WURTEN K.,-1095.0,RGI50-11.00300
1986,545,WURTEN K.,-1572.0,RGI50-11.00300
1987,545,WURTEN K.,-825.0,RGI50-11.00300
1988,545,WURTEN K.,-785.0,RGI50-11.00300
1989,545,WURTEN K.,-143.0,RGI50-11.00300
1990,545,WURTEN K.,-760.0,RGI50-11.00300
1991,545,WURTEN K.,-1072.0,RGI50-11.00300
1992,545,WURTEN K.,-1309.0,RGI50-11.00300
1993,545,WURTEN K.,-484.0,RGI50-11.00300
1994,545,WURTEN K.,-1617.0,RGI50-11.00300
1995,545,WURTEN K.,-414.0,RGI50-11.00300
1996,545,WURTEN K.,-638.0,RGI50-11.00300
1997,545,WURTEN K.,-242.0,RGI50-11.00300
1998,545,WURTEN K.,-1313.0,RGI50-11.00300
1999,545,WURTEN K.,-1172.0,RGI50-11.00300
2000,545,WURTEN K.,-680.0,RGI50-11.00300
2001,545,WURTEN K.,-300.0,RGI50-11.00300
2002,545,WURTEN K.,-966.0,RGI50-11.00300
2003,545,WURTEN K.,-2177.0,RGI50-11.00300
2004,545,WURTEN K.,-301.0,RGI50-11.00300
2005,545,WURTEN K.,-448.0,RGI50-11.00300
2006,545,WURTEN K.,-778.0,RGI50-11.00300
2007,545,WURTEN K.,-1201.0,RGI50-11.00300
2008,545,WURTEN K.,-938.0,RGI50-11.00300
2009,545,WURTEN K.,-584.0,RGI50-11.00300
2010,545,WURTEN K.,-519.0,RGI50-11.00300
2011,545,WURTEN K.,-1800.0,RGI50-11.00300
2012,545,WURTEN K.,-1816.0,RGI50-11.00300
2013,545,WURTEN K.,-721.0,RGI50-11.00300
