YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1995,3096,KOELDUKVISLARJ.,-590.0,RGI50-06.00424
1996,3096,KOELDUKVISLARJ.,-630.0,RGI50-06.00424
1997,3096,KOELDUKVISLARJ.,-117.0,RGI50-06.00424
1998,3096,KOELDUKVISLARJ.,-980.0,RGI50-06.00424
1999,3096,KOELDUKVISLARJ.,-540.0,RGI50-06.00424
2000,3096,KOELDUKVISLARJ.,-730.0,RGI50-06.00424
2001,3096,KOELDUKVISLARJ.,-818.0,RGI50-06.00424
2002,3096,KOELDUKVISLARJ.,-227.0,RGI50-06.00424
2003,3096,KOELDUKVISLARJ.,-1075.0,RGI50-06.00424
2004,3096,KOELDUKVISLARJ.,-776.0,RGI50-06.00424
2005,3096,KOELDUKVISLARJ.,-627.0,RGI50-06.00424
2006,3096,KOELDUKVISLARJ.,-402.0,RGI50-06.00424
2007,3096,KOELDUKVISLARJ.,-342.0,RGI50-06.00424
2008,3096,KOELDUKVISLARJ.,-587.0,RGI50-06.00424
2009,3096,KOELDUKVISLARJ.,-134.0,RGI50-06.00424
2010,3096,KOELDUKVISLARJ.,-2870.0,RGI50-06.00424
2011,3096,KOELDUKVISLARJ.,-754.0,RGI50-06.00424
2012,3096,KOELDUKVISLARJ.,-289.0,RGI50-06.00424
2013,3096,KOELDUKVISLARJ.,-560.0,RGI50-06.00424
