YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1968,353,FR,MER DE GLACE,,,,-400.0,
1969,353,FR,MER DE GLACE,,,,430.0,
1970,353,FR,MER DE GLACE,,,,530.0,
1971,353,FR,MER DE GLACE,,,,-410.0,
1972,353,FR,MER DE GLACE,,,,300.0,
1973,353,FR,MER DE GLACE,,,,-650.0,
1974,353,FR,MER DE GLACE,,,,-350.0,
1975,353,FR,MER DE GLACE,,,,360.0,
