YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
2006,3978,CN,GURENHEKOU,,,,-319.0,
2007,3978,CN,GURENHEKOU,,,,-196.0,
2008,3978,CN,GURENHEKOU,,,,497.0,
2009,3978,CN,GURENHEKOU,,,,-839.0,
2010,3978,CN,GURENHEKOU,,,,-703.0,
