YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1978,3915,SJ,DAUDBREEN,,,,-660.0,
1979,3915,SJ,DAUDBREEN,,,,-580.0,
1980,3915,SJ,DAUDBREEN,,,,-570.0,
1981,3915,SJ,DAUDBREEN,,,,-120.0,
1982,3915,SJ,DAUDBREEN,,,,120.0,
1983,3915,SJ,DAUDBREEN,,,,-100.0,
