YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
2008,3350,GL,FREYA,5.3042,694.0,-1211.0,-517.0,Data series homogenized in 2015.,RGI50-05.20030
2009,3350,GL,FREYA,5.3042,,,-475.0,Data series homogenized in 2015.,RGI50-05.20030
2010,3350,GL,FREYA,5.3042,,,-812.0,Data series homogenized in 2015.,RGI50-05.20030
2011,3350,GL,FREYA,5.3042,,,-935.0,Data series homogenized in 2015.,RGI50-05.20030
2012,3350,GL,FREYA,5.3042,916.0,-1113.0,-197.0,Data series homogenized in 2015.,RGI50-05.20030
2013,3350,GL,FREYA,5.3042,190.0,-1584.0,-1394.0,Data series homogenized in 2015.,RGI50-05.20030
2014,3350,GL,FREYA,5.3042,1104.0,-710.0,394.0,,RGI50-05.20030
2015,3350,GL,FREYA,5.3042,935.0,-838.0,97.0,,RGI50-05.20030
2016,3350,GL,FREYA,5.3042,649.0,-1189.0,-540.0,,RGI50-05.20030
2017,3350,GL,FREYA,5.3042,750.0,-774.0,-24.0,,RGI50-05.20030
2018,3350,GL,FREYA,5.3042,1681.0,-373.0,1308.0,,RGI50-05.20030
2019,3350,GL,FREYA,5.3042,309.0,-1059.0,-750.0,annual balance is only a rough estimate based on the AWS snow height data,RGI50-05.20030
