YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1969,1388,US,MCCALL,7.23,,,-450.0,,RGI60-01.02228
1970,1388,US,MCCALL,7.23,,,-40.0,,RGI60-01.02228
1971,1388,US,MCCALL,7.23,,,-120.0,,RGI60-01.02228
1972,1388,US,MCCALL,7.23,,,-140.0,,RGI60-01.02228
1993,1388,US,MCCALL,7.23,,,-480.0,,RGI60-01.02228
1994,1388,US,MCCALL,7.23,,,-740.0,,RGI60-01.02228
1995,1388,US,MCCALL,7.23,,,-550.0,,RGI60-01.02228
1996,1388,US,MCCALL,7.6,,,30.0,,RGI60-01.02228
1997,1388,US,MCCALL,7.6,,,-450.0,,RGI60-01.02228
1998,1388,US,MCCALL,7.6,,,-860.0,,RGI60-01.02228
1999,1388,US,MCCALL,7.6,,,-560.0,,RGI60-01.02228
2000,1388,US,MCCALL,7.6,,,-310.0,,RGI60-01.02228
2001,1388,US,MCCALL,,,,-340.0,,RGI60-01.02228
