YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1961,39,DEVON ICE CAP NW,-197.0,RGI50-03.02436
1962,39,DEVON ICE CAP NW,-359.0,RGI50-03.02436
1963,39,DEVON ICE CAP NW,44.0,RGI50-03.02436
1964,39,DEVON ICE CAP NW,125.0,RGI50-03.02436
1965,39,DEVON ICE CAP NW,64.0,RGI50-03.02436
1966,39,DEVON ICE CAP NW,-135.0,RGI50-03.02436
1967,39,DEVON ICE CAP NW,-27.0,RGI50-03.02436
1968,39,DEVON ICE CAP NW,-175.0,RGI50-03.02436
1969,39,DEVON ICE CAP NW,-175.0,RGI50-03.02436
1970,39,DEVON ICE CAP NW,39.0,RGI50-03.02436
1971,39,DEVON ICE CAP NW,-69.0,RGI50-03.02436
1972,39,DEVON ICE CAP NW,102.0,RGI50-03.02436
1973,39,DEVON ICE CAP NW,-95.0,RGI50-03.02436
1974,39,DEVON ICE CAP NW,-77.0,RGI50-03.02436
1975,39,DEVON ICE CAP NW,-69.0,RGI50-03.02436
1976,39,DEVON ICE CAP NW,176.0,RGI50-03.02436
1977,39,DEVON ICE CAP NW,-99.0,RGI50-03.02436
1978,39,DEVON ICE CAP NW,27.0,RGI50-03.02436
1979,39,DEVON ICE CAP NW,39.0,RGI50-03.02436
1980,39,DEVON ICE CAP NW,-57.0,RGI50-03.02436
1981,39,DEVON ICE CAP NW,-146.0,RGI50-03.02436
1982,39,DEVON ICE CAP NW,-95.0,RGI50-03.02436
1983,39,DEVON ICE CAP NW,105.0,RGI50-03.02436
1984,39,DEVON ICE CAP NW,-31.0,RGI50-03.02436
1985,39,DEVON ICE CAP NW,-108.0,RGI50-03.02436
1986,39,DEVON ICE CAP NW,184.0,RGI50-03.02436
1987,39,DEVON ICE CAP NW,44.0,RGI50-03.02436
1988,39,DEVON ICE CAP NW,-216.0,RGI50-03.02436
1989,39,DEVON ICE CAP NW,-69.0,RGI50-03.02436
1990,39,DEVON ICE CAP NW,-166.0,RGI50-03.02436
1991,39,DEVON ICE CAP NW,-230.0,RGI50-03.02436
1992,39,DEVON ICE CAP NW,96.0,RGI50-03.02436
1993,39,DEVON ICE CAP NW,-62.0,RGI50-03.02436
1994,39,DEVON ICE CAP NW,-32.0,RGI50-03.02436
1995,39,DEVON ICE CAP NW,-147.0,RGI50-03.02436
1996,39,DEVON ICE CAP NW,-80.0,RGI50-03.02436
1997,39,DEVON ICE CAP NW,-13.0,RGI50-03.02436
1998,39,DEVON ICE CAP NW,-276.0,RGI50-03.02436
1999,39,DEVON ICE CAP NW,-217.0,RGI50-03.02436
2000,39,DEVON ICE CAP NW,-320.0,RGI50-03.02436
2001,39,DEVON ICE CAP NW,-559.0,RGI50-03.02436
2002,39,DEVON ICE CAP NW,-21.0,RGI50-03.02436
2003,39,DEVON ICE CAP NW,-139.0,RGI50-03.02436
2004,39,DEVON ICE CAP NW,46.0,RGI50-03.02436
2005,39,DEVON ICE CAP NW,-262.0,RGI50-03.02436
2006,39,DEVON ICE CAP NW,-242.0,RGI50-03.02436
2007,39,DEVON ICE CAP NW,-294.0,RGI50-03.02436
2008,39,DEVON ICE CAP NW,-577.0,RGI50-03.02436
2009,39,DEVON ICE CAP NW,-523.0,RGI50-03.02436
2010,39,DEVON ICE CAP NW,-417.0,RGI50-03.02436
2011,39,DEVON ICE CAP NW,-683.0,RGI50-03.02436
2012,39,DEVON ICE CAP NW,-503.0,RGI50-03.02436
2013,39,DEVON ICE CAP NW,24.0,RGI50-03.02436
