YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
2005,1597,NZ,BREWSTER,2.0299999,2875.0,-1499.0,1376.0,Mass balance calculated on 2011 area (2.03 km2),RGI60-18.01130
2006,1597,NZ,BREWSTER,2.0299999,2248.0,-1557.0,691.0,Mass balance calculated on 2011 area (2.03 km2),RGI60-18.01130
2007,1597,NZ,BREWSTER,2.0299999,3039.0,-2347.0,692.0,Mass balance calculated on 2011 area (2.03 km2),RGI60-18.01130
2008,1597,NZ,BREWSTER,2.0299999,2392.0,-4090.0,-1698.0,Mass balance calculated on 2011 area (2.03 km2),RGI60-18.01130
2009,1597,NZ,BREWSTER,2.0299999,1975.0,-2677.0,-702.0,Mass balance calculated on 2011 area (2.03 km2),RGI60-18.01130
2010,1597,NZ,BREWSTER,2.0299999,2838.0,-2911.0,-74.0,Mass balance calculated on 2011 area (2.03 km2),RGI60-18.01130
2011,1597,NZ,BREWSTER,2.0299999,2154.0,-3882.0,-1728.0,Mass balance calculated on 2011 area (2.03 km2),RGI60-18.01130
2012,1597,NZ,BREWSTER,2.0299999,1945.0,-2510.0,-565.0,Mass balance calculated on 2011 area (2.03 km2),RGI60-18.01130
2013,1597,NZ,BREWSTER,2.0299999,2684.0,-2483.0,201.0,Mass balance calculated on 2011 area (2.03 km2),RGI60-18.01130
2014,1597,NZ,BREWSTER,2.0299999,2682.0,-2212.0,470.0,Mass balance calculated on 2011 area (2.03 km2),RGI60-18.01130
2015,1597,NZ,BREWSTER,2.0299999,2492.0,-2277.0,215.0,Mass balance calculated on 2011 area (2.03 km2),RGI60-18.01130
2016,1597,NZ,BREWSTER,2.03,2647.0,-3840.0,-1193.0,Mass balance calculated on 2011 area (2.03 km2),RGI60-18.01130
