YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1885,473,RHONE,-1210.0,RGI50-11.01238
1886,473,RHONE,590.0,RGI50-11.01238
1887,473,RHONE,-1160.0,RGI50-11.01238
1888,473,RHONE,910.0,RGI50-11.01238
1889,473,RHONE,-270.0,RGI50-11.01238
1890,473,RHONE,280.0,RGI50-11.01238
1891,473,RHONE,140.0,RGI50-11.01238
1892,473,RHONE,-360.0,RGI50-11.01238
1893,473,RHONE,-340.0,RGI50-11.01238
1894,473,RHONE,-500.0,RGI50-11.01238
1895,473,RHONE,-860.0,RGI50-11.01238
1896,473,RHONE,740.0,RGI50-11.01238
1897,473,RHONE,920.0,RGI50-11.01238
1898,473,RHONE,370.0,RGI50-11.01238
1899,473,RHONE,-380.0,RGI50-11.01238
1900,473,RHONE,420.0,RGI50-11.01238
1901,473,RHONE,-820.0,RGI50-11.01238
1902,473,RHONE,380.0,RGI50-11.01238
1903,473,RHONE,150.0,RGI50-11.01238
1904,473,RHONE,-710.0,RGI50-11.01238
1905,473,RHONE,-1190.0,RGI50-11.01238
1906,473,RHONE,-980.0,RGI50-11.01238
1907,473,RHONE,760.0,RGI50-11.01238
1908,473,RHONE,320.0,RGI50-11.01238
1909,473,RHONE,170.0,RGI50-11.01238
1980,473,RHONE,889.0,RGI50-11.01238
1981,473,RHONE,87.0,RGI50-11.01238
1982,473,RHONE,-375.0,RGI50-11.01238
1983,473,RHONE,-160.0,RGI50-11.01238
2011,473,RHONE,-1545.0,RGI50-11.01238
2012,473,RHONE,-1008.0,RGI50-11.01238
2013,473,RHONE,-160.0,RGI50-11.01238
2014,473,RHONE,-460.0,RGI50-11.01238
