YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1970,900,NZ,IVORY,0.8,2050.0,-4160.0,-2110.0,
1971,900,NZ,IVORY,0.8,3920.0,-5240.0,-1320.0,
1972,900,NZ,IVORY,0.8,3030.0,-4690.0,-1660.0,
1973,900,NZ,IVORY,0.8,3110.0,-4840.0,-1730.0,
1974,900,NZ,IVORY,0.8,1620.0,-5100.0,-3480.0,
1975,900,NZ,IVORY,0.8,2050.0,-6050.0,-4000.0,
