YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1984,3940,US,LEWIS (WA),,,,670.0,
1985,3940,US,LEWIS (WA),,,,-1160.0,
1986,3940,US,LEWIS (WA),,,,-340.0,
1987,3940,US,LEWIS (WA),,,,-480.0,
