YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1986,324,OKSTINDBREEN,400.0,RGI50-08.00243
1987,324,OKSTINDBREEN,700.0,RGI50-08.00243
1988,324,OKSTINDBREEN,-1900.0,RGI50-08.00243
1989,324,OKSTINDBREEN,1500.0,RGI50-08.00243
1990,324,OKSTINDBREEN,290.0,RGI50-08.00243
1991,324,OKSTINDBREEN,-510.0,RGI50-08.00243
1992,324,OKSTINDBREEN,1230.0,RGI50-08.00243
1993,324,OKSTINDBREEN,190.0,RGI50-08.00243
1994,324,OKSTINDBREEN,-170.0,RGI50-08.00243
1995,324,OKSTINDBREEN,460.0,RGI50-08.00243
1996,324,OKSTINDBREEN,-300.0,RGI50-08.00243
1997,324,OKSTINDBREEN,-1330.0,RGI50-08.00243
