YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1989,3955,MEIKUANG,274.0,RGI50-13.33648
1990,3955,MEIKUANG,-90.0,RGI50-13.33648
1991,3955,MEIKUANG,-300.0,RGI50-13.33648
1992,3955,MEIKUANG,120.0,RGI50-13.33648
1993,3955,MEIKUANG,100.0,RGI50-13.33648
1994,3955,MEIKUANG,-400.0,RGI50-13.33648
1995,3955,MEIKUANG,-456.0,RGI50-13.33648
1997,3955,MEIKUANG,10.0,RGI50-13.33648
1998,3955,MEIKUANG,-420.0,RGI50-13.33648
1999,3955,MEIKUANG,-210.0,RGI50-13.33648
2000,3955,MEIKUANG,-150.0,RGI50-13.33648
2001,3955,MEIKUANG,-130.0,RGI50-13.33648
