YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1962,299,NO,GRAASUBREEN,2.3599997999999998,860.0,-90.0,770.0,Original,RGI60-08.00987
1963,299,NO,GRAASUBREEN,2.364,400.0,-1107.0,-706.0,Original,RGI60-08.00987
1964,299,NO,GRAASUBREEN,2.2639999,361.0,-714.0,-352.0,Original,RGI60-08.00987
1965,299,NO,GRAASUBREEN,2.3859999,765.0,-357.0,407.0,Original,RGI60-08.00987
1966,299,NO,GRAASUBREEN,2.3859999,723.0,-1008.0,-285.0,Original,RGI60-08.00987
1967,299,NO,GRAASUBREEN,2.3859999,1453.0,-743.0,710.0,Original,RGI60-08.00987
1968,299,NO,GRAASUBREEN,2.5269999,1026.0,-1106.0,-79.0,Original,RGI60-08.00987
1969,299,NO,GRAASUBREEN,2.5269999,695.0,-2053.0,-1358.0,Original,RGI60-08.00987
1970,299,NO,GRAASUBREEN,2.5269999,572.0,-1235.0,-663.0,Original,RGI60-08.00987
1971,299,NO,GRAASUBREEN,2.525,494.0,-965.0,-470.0,Original,RGI60-08.00987
1972,299,NO,GRAASUBREEN,2.525,659.0,-1303.0,-643.0,Original,RGI60-08.00987
1973,299,NO,GRAASUBREEN,2.525,720.0,-1611.0,-891.0,Original,RGI60-08.00987
1974,299,NO,GRAASUBREEN,2.4939999,586.0,-242.0,343.0,Original,RGI60-08.00987
1975,299,NO,GRAASUBREEN,2.5179998,911.0,-1857.0,-946.0,Original,RGI60-08.00987
1976,299,NO,GRAASUBREEN,2.5179998,619.0,-1622.0,-1002.0,Original,RGI60-08.00987
1977,299,NO,GRAASUBREEN,2.5179998,510.0,-899.0,-389.0,Original,RGI60-08.00987
1978,299,NO,GRAASUBREEN,2.5179998,669.0,-887.0,-217.0,Original,RGI60-08.00987
1979,299,NO,GRAASUBREEN,2.5179998,912.0,-870.0,42.0,Original,RGI60-08.00987
1980,299,NO,GRAASUBREEN,2.058,433.0,-1321.0,-888.0,Original,RGI60-08.00987
1981,299,NO,GRAASUBREEN,2.058,600.0,-789.0,-188.0,Original,RGI60-08.00987
1982,299,NO,GRAASUBREEN,2.058,498.0,-1011.0,-513.0,Original,RGI60-08.00987
1983,299,NO,GRAASUBREEN,2.058,925.0,-978.0,-53.0,Original,RGI60-08.00987
1984,299,NO,GRAASUBREEN,2.256,983.0,-1354.0,-370.0,Homogenized,RGI60-08.00987
1985,299,NO,GRAASUBREEN,2.256,756.0,-755.0,1.0,Homogenized,RGI60-08.00987
1986,299,NO,GRAASUBREEN,2.256,419.0,-1183.0,-764.0,Homogenized,RGI60-08.00987
1987,299,NO,GRAASUBREEN,2.256,946.0,-235.0,711.0,Homogenized,RGI60-08.00987
1988,299,NO,GRAASUBREEN,2.256,1079.0,-1682.0,-603.0,Homogenized,RGI60-08.00987
1989,299,NO,GRAASUBREEN,2.256,1124.0,-673.0,451.0,Homogenized,RGI60-08.00987
1990,299,NO,GRAASUBREEN,2.256,1323.0,-608.0,714.0,Homogenized,RGI60-08.00987
1991,299,NO,GRAASUBREEN,2.2550001,670.0,-1203.0,-532.0,Homogenized,RGI60-08.00987
1992,299,NO,GRAASUBREEN,2.2550001,705.0,-783.0,-78.0,Homogenized,RGI60-08.00987
1993,299,NO,GRAASUBREEN,2.2550001,928.0,-511.0,416.0,Homogenized,RGI60-08.00987
1994,299,NO,GRAASUBREEN,2.2550001,1181.0,-1171.0,10.0,Homogenized,RGI60-08.00987
1995,299,NO,GRAASUBREEN,2.2550001,1194.0,-1305.0,-110.0,Homogenized,RGI60-08.00987
1996,299,NO,GRAASUBREEN,2.2550001,532.0,-984.0,-452.0,Homogenized,RGI60-08.00987
1997,299,NO,GRAASUBREEN,2.2550001,706.0,-2391.0,-1684.0,Homogenized,RGI60-08.00987
1998,299,NO,GRAASUBREEN,2.2550001,789.0,-674.0,114.0,Homogenized,RGI60-08.00987
1999,299,NO,GRAASUBREEN,2.2550001,907.0,-1303.0,-395.0,Homogenized,RGI60-08.00987
2000,299,NO,GRAASUBREEN,2.2550001,870.0,-923.0,-52.0,Original,RGI60-08.00987
2001,299,NO,GRAASUBREEN,2.2550001,803.0,-780.0,23.0,Original,RGI60-08.00987
2002,299,NO,GRAASUBREEN,2.2550001,634.0,-2048.0,-1414.0,Original,RGI60-08.00987
2003,299,NO,GRAASUBREEN,2.1189999,437.0,-1828.0,-1391.0,Homogenized,RGI60-08.00987
2004,299,NO,GRAASUBREEN,2.1189999,462.0,-956.0,-493.0,Homogenized,RGI60-08.00987
2005,299,NO,GRAASUBREEN,2.1189999,830.0,-1323.0,-492.0,Homogenized,RGI60-08.00987
2006,299,NO,GRAASUBREEN,2.1189999,500.0,-2582.0,-2082.0,Homogenized,RGI60-08.00987
2007,299,NO,GRAASUBREEN,2.1189999,595.0,-1318.0,-722.0,Homogenized,RGI60-08.00987
2008,299,NO,GRAASUBREEN,2.1189999,933.0,-852.0,80.0,Homogenized,RGI60-08.00987
2009,299,NO,GRAASUBREEN,2.1189999,804.0,-1081.0,-277.0,Original,RGI60-08.00987
2010,299,NO,GRAASUBREEN,2.1189999,540.0,-1601.0,-1103.0,Original,RGI60-08.00987
2011,299,NO,GRAASUBREEN,2.1189999,647.0,-1935.0,-1287.0,Original,RGI60-08.00987
2012,299,NO,GRAASUBREEN,2.1189999,732.0,-842.0,-109.0,Original,RGI60-08.00987
2013,299,NO,GRAASUBREEN,2.1189999,598.0,-1407.0,-808.0,Original,RGI60-08.00987
2014,299,NO,GRAASUBREEN,2.119,893.0,-2061.0,-1169.0,Original,RGI60-08.00987
2015,299,NO,GRAASUBREEN,2.119,770.0,-477.0,293.0,Original,RGI60-08.00987
2016,299,NO,GRAASUBREEN,2.12,764.0,-1179.0,-415.0,,RGI60-08.00987
2017,299,NO,GRAASUBREEN,2.12,,,-710.0,Preliminary value NVE,RGI60-08.00987
