YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
2010,1138,IT,LUPO,0.202,3898.0,-3385.0,513.0,,RGI50-11.02659
2011,1138,IT,LUPO,0.202,3837.0,-4260.0,-423.0,,RGI50-11.02659
2012,1138,IT,LUPO,0.202,3254.0,-4776.0,-1522.0,,RGI50-11.02659
2013,1138,IT,LUPO,0.205,3799.0,-3453.0,346.0,,RGI50-11.02659
2014,1138,IT,LUPO,0.2047873,3993.0,-2624.0,1369.0,,RGI50-11.02659
2015,1138,IT,LUPO,0.2047873,3074.0,-4635.0,-1561.0,,RGI50-11.02659
2016,1138,IT,LUPO,0.201,2738.0,-3711.0,-973.0,,RGI50-11.02659
2017,1138,IT,LUPO,0.199,2735.0,-4082.0,-1347.0,,RGI50-11.02659
2018,1138,IT,LUPO,0.199,2859.0,-4610.0,-1751.0,,RGI50-11.02659
2019,1138,IT,LUPO,0.199,4129.0,-4508.0,-379.0,,RGI50-11.02659
