YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1968,291,MIDTRE LOVENBREEN,-30.0,RGI50-07.00493
1969,291,MIDTRE LOVENBREEN,-840.0,RGI50-07.00493
1970,291,MIDTRE LOVENBREEN,-530.0,RGI50-07.00493
1971,291,MIDTRE LOVENBREEN,-460.0,RGI50-07.00493
1972,291,MIDTRE LOVENBREEN,-220.0,RGI50-07.00493
1973,291,MIDTRE LOVENBREEN,-20.0,RGI50-07.00493
1974,291,MIDTRE LOVENBREEN,-890.0,RGI50-07.00493
1975,291,MIDTRE LOVENBREEN,-210.0,RGI50-07.00493
1976,291,MIDTRE LOVENBREEN,-350.0,RGI50-07.00493
1977,291,MIDTRE LOVENBREEN,-40.0,RGI50-07.00493
1978,291,MIDTRE LOVENBREEN,-480.0,RGI50-07.00493
1979,291,MIDTRE LOVENBREEN,-660.0,RGI50-07.00493
1980,291,MIDTRE LOVENBREEN,-430.0,RGI50-07.00493
1981,291,MIDTRE LOVENBREEN,-460.0,RGI50-07.00493
1982,291,MIDTRE LOVENBREEN,20.0,RGI50-07.00493
1983,291,MIDTRE LOVENBREEN,-170.0,RGI50-07.00493
1984,291,MIDTRE LOVENBREEN,-680.0,RGI50-07.00493
1985,291,MIDTRE LOVENBREEN,-480.0,RGI50-07.00493
1986,291,MIDTRE LOVENBREEN,-210.0,RGI50-07.00493
1987,291,MIDTRE LOVENBREEN,240.0,RGI50-07.00493
1988,291,MIDTRE LOVENBREEN,-490.0,RGI50-07.00493
1989,291,MIDTRE LOVENBREEN,-240.0,RGI50-07.00493
1990,291,MIDTRE LOVENBREEN,-510.0,RGI50-07.00493
1991,291,MIDTRE LOVENBREEN,100.0,RGI50-07.00493
1992,291,MIDTRE LOVENBREEN,-140.0,RGI50-07.00493
1993,291,MIDTRE LOVENBREEN,-880.0,RGI50-07.00493
1994,291,MIDTRE LOVENBREEN,-120.0,RGI50-07.00493
1995,291,MIDTRE LOVENBREEN,-790.0,RGI50-07.00493
1996,291,MIDTRE LOVENBREEN,20.0,RGI50-07.00493
1997,291,MIDTRE LOVENBREEN,-430.0,RGI50-07.00493
1998,291,MIDTRE LOVENBREEN,-590.0,RGI50-07.00493
1999,291,MIDTRE LOVENBREEN,-270.0,RGI50-07.00493
2000,291,MIDTRE LOVENBREEN,-28.0,RGI50-07.00493
2001,291,MIDTRE LOVENBREEN,-331.0,RGI50-07.00493
2002,291,MIDTRE LOVENBREEN,-529.0,RGI50-07.00493
2003,291,MIDTRE LOVENBREEN,-783.0,RGI50-07.00493
2004,291,MIDTRE LOVENBREEN,-975.0,RGI50-07.00493
2005,291,MIDTRE LOVENBREEN,-739.0,RGI50-07.00493
2006,291,MIDTRE LOVENBREEN,-486.0,RGI50-07.00493
2007,291,MIDTRE LOVENBREEN,-251.0,RGI50-07.00493
2008,291,MIDTRE LOVENBREEN,-9.0,RGI50-07.00493
2009,291,MIDTRE LOVENBREEN,-140.0,RGI50-07.00493
2010,291,MIDTRE LOVENBREEN,-200.0,RGI50-07.00493
2011,291,MIDTRE LOVENBREEN,-920.0,RGI50-07.00493
2012,291,MIDTRE LOVENBREEN,-260.0,RGI50-07.00493
2013,291,MIDTRE LOVENBREEN,-937.0,RGI50-07.00493
2014,291,MIDTRE LOVENBREEN,51.0,RGI50-07.00493
