YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
2004,661,LUNGA (VEDRETTA) / LANGENF.,-1524.0,RGI50-11.01776
2005,661,LUNGA (VEDRETTA) / LANGENF.,-1233.0,RGI50-11.01776
2006,661,LUNGA (VEDRETTA) / LANGENF.,-1456.0,RGI50-11.01776
2007,661,LUNGA (VEDRETTA) / LANGENF.,-1616.0,RGI50-11.01776
2008,661,LUNGA (VEDRETTA) / LANGENF.,-1637.0,RGI50-11.01776
2009,661,LUNGA (VEDRETTA) / LANGENF.,-998.0,RGI50-11.01776
2010,661,LUNGA (VEDRETTA) / LANGENF.,-659.0,RGI50-11.01776
2011,661,LUNGA (VEDRETTA) / LANGENF.,-1078.0,RGI50-11.01776
2012,661,LUNGA (VEDRETTA) / LANGENF.,-1532.0,RGI50-11.01776
2013,661,LUNGA (VEDRETTA) / LANGENF.,-221.0,RGI50-11.01776
