YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1948,420,PLATTALVA,472.0,RGI50-11.00892
1949,420,PLATTALVA,-1418.0,RGI50-11.00892
1950,420,PLATTALVA,-1357.0,RGI50-11.00892
1951,420,PLATTALVA,382.0,RGI50-11.00892
1952,420,PLATTALVA,-497.0,RGI50-11.00892
1953,420,PLATTALVA,-71.0,RGI50-11.00892
1954,420,PLATTALVA,352.0,RGI50-11.00892
1955,420,PLATTALVA,634.0,RGI50-11.00892
1956,420,PLATTALVA,-171.0,RGI50-11.00892
1957,420,PLATTALVA,50.0,RGI50-11.00892
1958,420,PLATTALVA,-950.0,RGI50-11.00892
1959,420,PLATTALVA,-1024.0,RGI50-11.00892
1960,420,PLATTALVA,-308.0,RGI50-11.00892
1961,420,PLATTALVA,-107.0,RGI50-11.00892
1962,420,PLATTALVA,-359.0,RGI50-11.00892
1963,420,PLATTALVA,-557.0,RGI50-11.00892
1964,420,PLATTALVA,-1437.0,RGI50-11.00892
1965,420,PLATTALVA,985.0,RGI50-11.00892
1966,420,PLATTALVA,849.0,RGI50-11.00892
1967,420,PLATTALVA,502.0,RGI50-11.00892
1968,420,PLATTALVA,864.0,RGI50-11.00892
1969,420,PLATTALVA,383.0,RGI50-11.00892
1970,420,PLATTALVA,-26.0,RGI50-11.00892
1971,420,PLATTALVA,-1406.0,RGI50-11.00892
1972,420,PLATTALVA,-363.0,RGI50-11.00892
1973,420,PLATTALVA,-985.0,RGI50-11.00892
1974,420,PLATTALVA,189.0,RGI50-11.00892
1975,420,PLATTALVA,659.0,RGI50-11.00892
1976,420,PLATTALVA,-849.0,RGI50-11.00892
1977,420,PLATTALVA,544.0,RGI50-11.00892
1978,420,PLATTALVA,1276.0,RGI50-11.00892
1979,420,PLATTALVA,-159.0,RGI50-11.00892
1980,420,PLATTALVA,980.0,RGI50-11.00892
1981,420,PLATTALVA,-181.0,RGI50-11.00892
1982,420,PLATTALVA,-246.0,RGI50-11.00892
1983,420,PLATTALVA,-549.0,RGI50-11.00892
1984,420,PLATTALVA,74.0,RGI50-11.00892
1985,420,PLATTALVA,400.0,RGI50-11.00892
1986,420,PLATTALVA,-750.0,RGI50-11.00892
1987,420,PLATTALVA,260.0,RGI50-11.00892
1988,420,PLATTALVA,-310.0,RGI50-11.00892
1989,420,PLATTALVA,-780.0,RGI50-11.00892
