YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
2000,2660,CH,CLARIDENFIRN,5.328130000000001,1684.0,-1719.0,-35.0,Mass balance includes estimates for frontal calving. Bs calculated from reported Bw and Ba.,RGI50-11.00843
2001,2660,CH,CLARIDENFIRN,5.31062,1663.0,-1677.0,-14.0,Mass balance includes estimates for frontal calving. Bs calculated from reported Bw and Ba.,RGI50-11.00843
2002,2660,CH,CLARIDENFIRN,5.2925,1335.0,-2068.0,-733.0,Mass balance includes estimates for frontal calving. Bs calculated from reported Bw and Ba.,RGI50-11.00843
2003,2660,CH,CLARIDENFIRN,5.12937,1726.0,-3705.0,-1979.0,Mass balance includes estimates for frontal calving. Bs calculated from reported Bw and Ba.,RGI50-11.00843
2004,2660,CH,CLARIDENFIRN,5.12937,1589.0,-1893.0,-304.0,Mass balance includes estimates for frontal calving. Bs calculated from reported Bw and Ba.,RGI50-11.00843
2005,2660,CH,CLARIDENFIRN,5.12937,1235.0,-2080.0,-845.0,Mass balance includes estimates for frontal calving. Bs calculated from reported Bw and Ba.,RGI50-11.00843
2006,2660,CH,CLARIDENFIRN,5.12937,1189.0,-2130.0,-941.0,Mass balance includes estimates for frontal calving. Bs calculated from reported Bw and Ba.,RGI50-11.00843
2007,2660,CH,CLARIDENFIRN,5.12937,751.0,-1853.0,-1102.0,Mass balance includes estimates for frontal calving. Bs calculated from reported Bw and Ba.,RGI50-11.00843
2008,2660,CH,CLARIDENFIRN,5.12937,1650.0,-2884.0,-1234.0,Mass balance includes estimates for frontal calving. Bs calculated from reported Bw and Ba.,RGI50-11.00843
2009,2660,CH,CLARIDENFIRN,5.12937,1403.0,-2758.0,-1355.0,Mass balance includes estimates for frontal calving. Bs calculated from reported Bw and Ba.,RGI50-11.00843
2010,2660,CH,CLARIDENFIRN,5.12937,1098.0,-1687.0,-589.0,Mass balance includes estimates for frontal calving. Bs calculated from reported Bw and Ba.,RGI50-11.00843
2011,2660,CH,CLARIDENFIRN,5.12937,864.0,-2550.0,-1686.0,Mass balance includes estimates for frontal calving. Bs calculated from reported Bw and Ba.,RGI50-11.00843
2012,2660,CH,CLARIDENFIRN,5.12937,1423.0,-3046.0,-1623.0,Mass balance includes estimates for frontal calving. Bs calculated from reported Bw and Ba.,RGI50-11.00843
2013,2660,CH,CLARIDENFIRN,5.12937,1855.0,-2192.0,-337.0,Mass balance includes estimates for frontal calving. Bs calculated from reported Bw and Ba.,RGI50-11.00843
2014,2660,CH,CLARIDENFIRN,5.12937,1439.0,-1940.0,-501.0,Mass balance includes estimates for frontal calving. Bs calculated from reported Bw and Ba.,RGI50-11.00843
2015,2660,CH,CLARIDENFIRN,4.55063,1690.0,-3052.0,-1362.0,Frontal break-off of ice attributed to two lowermost elev. bands,RGI50-11.00843
2016,2660,CH,CLARIDENFIRN,4.55063,1694.0,-2118.0,-424.0,Glacier influenced by dry calving.,RGI50-11.00843
2017,2660,CH,CLARIDENFIRN,4.55063,1465.0,-2661.0,-1196.0,Mass balance includes estimates for frontal calving.,RGI50-11.00843
2018,2660,CH,CLARIDENFIRN,,,,-1480.0,,RGI50-11.00843
