YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1992,1264,CIARDONEY,-970.0,RGI50-11.03254
1993,1264,CIARDONEY,-410.0,RGI50-11.03254
1994,1264,CIARDONEY,-1100.0,RGI50-11.03254
1995,1264,CIARDONEY,-560.0,RGI50-11.03254
1996,1264,CIARDONEY,-370.0,RGI50-11.03254
1997,1264,CIARDONEY,-660.0,RGI50-11.03254
1998,1264,CIARDONEY,-3360.0,RGI50-11.03254
1999,1264,CIARDONEY,-2430.0,RGI50-11.03254
2000,1264,CIARDONEY,-1230.0,RGI50-11.03254
2001,1264,CIARDONEY,160.0,RGI50-11.03254
2002,1264,CIARDONEY,-400.0,RGI50-11.03254
2003,1264,CIARDONEY,-3000.0,RGI50-11.03254
2004,1264,CIARDONEY,-1060.0,RGI50-11.03254
2005,1264,CIARDONEY,-2230.0,RGI50-11.03254
2006,1264,CIARDONEY,-2099.0,RGI50-11.03254
2007,1264,CIARDONEY,-1490.0,RGI50-11.03254
2008,1264,CIARDONEY,-1510.0,RGI50-11.03254
2009,1264,CIARDONEY,-490.0,RGI50-11.03254
2010,1264,CIARDONEY,-830.0,RGI50-11.03254
2011,1264,CIARDONEY,-1710.0,RGI50-11.03254
2012,1264,CIARDONEY,-2160.0,RGI50-11.03254
2013,1264,CIARDONEY,-610.0,RGI50-11.03254
