YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1976,354,ARGENTIERE,-1232.0,RGI50-11.02835
1977,354,ARGENTIERE,635.0,RGI50-11.02835
1978,354,ARGENTIERE,1107.0,RGI50-11.02835
1979,354,ARGENTIERE,17.0,RGI50-11.02835
1980,354,ARGENTIERE,783.0,RGI50-11.02835
1981,354,ARGENTIERE,-336.0,RGI50-11.02835
1982,354,ARGENTIERE,-186.0,RGI50-11.02835
1983,354,ARGENTIERE,-241.0,RGI50-11.02835
1984,354,ARGENTIERE,81.0,RGI50-11.02835
1985,354,ARGENTIERE,615.0,RGI50-11.02835
1986,354,ARGENTIERE,-1029.0,RGI50-11.02835
1987,354,ARGENTIERE,258.0,RGI50-11.02835
1988,354,ARGENTIERE,-748.0,RGI50-11.02835
1989,354,ARGENTIERE,-737.0,RGI50-11.02835
1990,354,ARGENTIERE,-1341.0,RGI50-11.02835
1991,354,ARGENTIERE,-1290.0,RGI50-11.02835
1992,354,ARGENTIERE,-974.0,RGI50-11.02835
1993,354,ARGENTIERE,-170.0,RGI50-11.02835
1994,354,ARGENTIERE,-892.0,RGI50-11.02835
1995,354,ARGENTIERE,692.0,RGI50-11.02835
1996,354,ARGENTIERE,-399.0,RGI50-11.02835
1997,354,ARGENTIERE,-628.0,RGI50-11.02835
1998,354,ARGENTIERE,-1419.0,RGI50-11.02835
1999,354,ARGENTIERE,-319.0,RGI50-11.02835
2000,354,ARGENTIERE,-1308.0,RGI50-11.02835
2001,354,ARGENTIERE,660.0,RGI50-11.02835
2002,354,ARGENTIERE,-1330.0,RGI50-11.02835
2003,354,ARGENTIERE,-2090.0,RGI50-11.02835
2004,354,ARGENTIERE,-1310.0,RGI50-11.02835
2005,354,ARGENTIERE,-1930.0,RGI50-11.02835
2006,354,ARGENTIERE,-1420.0,RGI50-11.02835
2007,354,ARGENTIERE,-590.0,RGI50-11.02835
2008,354,ARGENTIERE,-1320.0,RGI50-11.02835
2009,354,ARGENTIERE,-2650.0,RGI50-11.02835
2010,354,ARGENTIERE,-540.0,RGI50-11.02835
2011,354,ARGENTIERE,-2010.0,RGI50-11.02835
2012,354,ARGENTIERE,-1680.0,RGI50-11.02835
2013,354,ARGENTIERE,-360.0,RGI50-11.02835
