YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
2002,2669,IRENEBREEN,-613.0,RGI50-07.00490
2003,2669,IRENEBREEN,-630.0,RGI50-07.00490
2004,2669,IRENEBREEN,-605.0,RGI50-07.00490
2005,2669,IRENEBREEN,-862.0,RGI50-07.00490
2006,2669,IRENEBREEN,-822.0,RGI50-07.00490
2007,2669,IRENEBREEN,-695.0,RGI50-07.00490
2008,2669,IRENEBREEN,-357.0,RGI50-07.00490
2009,2669,IRENEBREEN,-630.0,RGI50-07.00490
2010,2669,IRENEBREEN,-497.0,RGI50-07.00490
2011,2669,IRENEBREEN,-1293.0,RGI50-07.00490
2012,2669,IRENEBREEN,-851.0,RGI50-07.00490
2013,2669,IRENEBREEN,-1881.0,RGI50-07.00490
