YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1953,507,KESSELWAND FERNER,-438.0,RGI50-11.00787
1954,507,KESSELWAND FERNER,-145.0,RGI50-11.00787
1955,507,KESSELWAND FERNER,245.0,RGI50-11.00787
1956,507,KESSELWAND FERNER,291.0,RGI50-11.00787
1957,507,KESSELWAND FERNER,118.0,RGI50-11.00787
1958,507,KESSELWAND FERNER,-438.0,RGI50-11.00787
1959,507,KESSELWAND FERNER,-557.0,RGI50-11.00787
1960,507,KESSELWAND FERNER,118.0,RGI50-11.00787
1961,507,KESSELWAND FERNER,271.0,RGI50-11.00787
1962,507,KESSELWAND FERNER,-416.0,RGI50-11.00787
1963,507,KESSELWAND FERNER,-406.0,RGI50-11.00787
1964,507,KESSELWAND FERNER,-537.0,RGI50-11.00787
1965,507,KESSELWAND FERNER,1040.0,RGI50-11.00787
1966,507,KESSELWAND FERNER,594.0,RGI50-11.00787
1967,507,KESSELWAND FERNER,299.0,RGI50-11.00787
1968,507,KESSELWAND FERNER,464.0,RGI50-11.00787
1969,507,KESSELWAND FERNER,-152.0,RGI50-11.00787
1970,507,KESSELWAND FERNER,0.0,RGI50-11.00787
1971,507,KESSELWAND FERNER,46.0,RGI50-11.00787
1972,507,KESSELWAND FERNER,368.0,RGI50-11.00787
1973,507,KESSELWAND FERNER,-380.0,RGI50-11.00787
1974,507,KESSELWAND FERNER,573.0,RGI50-11.00787
1975,507,KESSELWAND FERNER,369.0,RGI50-11.00787
1976,507,KESSELWAND FERNER,-37.0,RGI50-11.00787
1977,507,KESSELWAND FERNER,701.0,RGI50-11.00787
1978,507,KESSELWAND FERNER,423.0,RGI50-11.00787
1979,507,KESSELWAND FERNER,66.0,RGI50-11.00787
1980,507,KESSELWAND FERNER,162.0,RGI50-11.00787
1981,507,KESSELWAND FERNER,161.0,RGI50-11.00787
1982,507,KESSELWAND FERNER,-620.0,RGI50-11.00787
1983,507,KESSELWAND FERNER,-182.0,RGI50-11.00787
1984,507,KESSELWAND FERNER,178.0,RGI50-11.00787
1985,507,KESSELWAND FERNER,-8.0,RGI50-11.00787
1986,507,KESSELWAND FERNER,-494.0,RGI50-11.00787
1987,507,KESSELWAND FERNER,-243.0,RGI50-11.00787
1988,507,KESSELWAND FERNER,-265.0,RGI50-11.00787
1989,507,KESSELWAND FERNER,-151.0,RGI50-11.00787
1990,507,KESSELWAND FERNER,-242.0,RGI50-11.00787
1991,507,KESSELWAND FERNER,-849.0,RGI50-11.00787
1992,507,KESSELWAND FERNER,-410.0,RGI50-11.00787
1993,507,KESSELWAND FERNER,120.0,RGI50-11.00787
1994,507,KESSELWAND FERNER,-830.0,RGI50-11.00787
1995,507,KESSELWAND FERNER,140.0,RGI50-11.00787
1996,507,KESSELWAND FERNER,-111.0,RGI50-11.00787
1997,507,KESSELWAND FERNER,11.0,RGI50-11.00787
1998,507,KESSELWAND FERNER,-604.0,RGI50-11.00787
1999,507,KESSELWAND FERNER,-12.0,RGI50-11.00787
2000,507,KESSELWAND FERNER,140.0,RGI50-11.00787
2001,507,KESSELWAND FERNER,525.0,RGI50-11.00787
2002,507,KESSELWAND FERNER,17.0,RGI50-11.00787
2003,507,KESSELWAND FERNER,-1546.0,RGI50-11.00787
2004,507,KESSELWAND FERNER,-188.0,RGI50-11.00787
2005,507,KESSELWAND FERNER,-59.0,RGI50-11.00787
2006,507,KESSELWAND FERNER,-617.0,RGI50-11.00787
2007,507,KESSELWAND FERNER,-836.0,RGI50-11.00787
2008,507,KESSELWAND FERNER,-444.0,RGI50-11.00787
2009,507,KESSELWAND FERNER,-795.0,RGI50-11.00787
2010,507,KESSELWAND FERNER,-99.0,RGI50-11.00787
2011,507,KESSELWAND FERNER,-670.0,RGI50-11.00787
