YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1989,1305,AT,GOLDBERG K.,,,,163.0,,RGI50-11.00289
1990,1305,AT,GOLDBERG K.,,,,-149.0,,RGI50-11.00289
1991,1305,AT,GOLDBERG K.,,,,-457.0,,RGI50-11.00289
1992,1305,AT,GOLDBERG K.,,,,-1507.0,,RGI50-11.00289
1993,1305,AT,GOLDBERG K.,,,,22.0,,RGI50-11.00289
1994,1305,AT,GOLDBERG K.,,,,-1283.0,,RGI50-11.00289
1995,1305,AT,GOLDBERG K.,,,,501.0,,RGI50-11.00289
1996,1305,AT,GOLDBERG K.,,,,171.0,,RGI50-11.00289
1997,1305,AT,GOLDBERG K.,,,,73.0,,RGI50-11.00289
1998,1305,AT,GOLDBERG K.,,,,-596.0,,RGI50-11.00289
1999,1305,AT,GOLDBERG K.,,,,-888.0,,RGI50-11.00289
2000,1305,AT,GOLDBERG K.,,,,-298.0,,RGI50-11.00289
2001,1305,AT,GOLDBERG K.,1.494,1788.0,-2176.0,-388.0,,RGI50-11.00289
2002,1305,AT,GOLDBERG K.,1.494,1857.0,-2468.0,-612.0,,RGI50-11.00289
2003,1305,AT,GOLDBERG K.,1.494,1734.0,-3540.0,-1806.0,,RGI50-11.00289
2004,1305,AT,GOLDBERG K.,1.424,1737.0,-1600.0,137.0,,RGI50-11.00289
2005,1305,AT,GOLDBERG K.,1.425,1391.0,-1651.0,-260.0,,RGI50-11.00289
2006,1305,AT,GOLDBERG K.,1.424938,1577.0,-2655.0,-1077.0,,RGI50-11.00289
2007,1305,AT,GOLDBERG K.,1.425,1296.0,-2402.0,-1106.0,,RGI50-11.00289
2008,1305,AT,GOLDBERG K.,1.42,2070.0,-2721.0,-651.0,,RGI50-11.00289
2009,1305,AT,GOLDBERG K.,1.42,1933.0,-2475.0,-542.0,,RGI50-11.00289
2010,1305,AT,GOLDBERG K.,1.3157,1572.0,-2330.0,-758.0,,RGI50-11.00289
2011,1305,AT,GOLDBERG K.,1.229,1303.0,-3181.0,-1878.0,,RGI50-11.00289
2012,1305,AT,GOLDBERG K.,1.229,,,-1563.0,,RGI50-11.00289
2013,1305,AT,GOLDBERG K.,1.0999,1715.0,-2245.0,-530.0,"Glacier Area 2012, DEM 2012 (extrapolated) Bs calculated from reported Bw and Ba.",RGI50-11.00289
2014,1305,AT,GOLDBERG K.,1.031,1848.0,-1779.0,69.0,Bs calculated from reported Ba and Bw.,RGI50-11.00289
2015,1305,AT,GOLDBERG K.,1.031,1786.0,-3659.0,-1873.0,Bs calculated from reported Ba and Bw.,RGI50-11.00289
2016,1305,AT,GOLDBERG K.,1.031,1810.0,-2670.0,-860.0,Bs calculated from reported Ba and Bw.,RGI50-11.00289
2017,1305,AT,GOLDBERG K.,1.031,1578.0,-3384.0,-1806.0,Bs calculated from reported Ba and Bw.,RGI50-11.00289
2018,1305,AT,GOLDBERG K.,1.031,2069.0,-3766.0,-1697.0,Bs calculated from reported Bw and Ba.,RGI50-11.00289
2019,1305,AT,GOLDBERG K.,0.9591,1906.0,-2751.0,-845.0,Bs calculated from reported Bw and Ba.,RGI50-11.00289
2020,1305,AT,GOLDBERG K.,,,,-1100.0,preliminary value.,RGI50-11.00289
