YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1992,1505,CHACALTAYA,-1166.0,RGI50-16.01447
1993,1505,CHACALTAYA,277.0,RGI50-16.01447
1994,1505,CHACALTAYA,-1080.0,RGI50-16.01447
1995,1505,CHACALTAYA,-1470.0,RGI50-16.01447
1996,1505,CHACALTAYA,-1893.0,RGI50-16.01447
1997,1505,CHACALTAYA,-657.0,RGI50-16.01447
1998,1505,CHACALTAYA,-3610.0,RGI50-16.01447
1999,1505,CHACALTAYA,-1977.0,RGI50-16.01447
2000,1505,CHACALTAYA,-866.0,RGI50-16.01447
2001,1505,CHACALTAYA,-350.0,RGI50-16.01447
2002,1505,CHACALTAYA,-1827.0,RGI50-16.01447
2003,1505,CHACALTAYA,-507.0,RGI50-16.01447
2004,1505,CHACALTAYA,-1822.0,RGI50-16.01447
2005,1505,CHACALTAYA,-2057.0,RGI50-16.01447
2006,1505,CHACALTAYA,-1199.0,RGI50-16.01447
2007,1505,CHACALTAYA,-1652.0,RGI50-16.01447
2008,1505,CHACALTAYA,-1549.0,RGI50-16.01447
