YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1984,761,RU,GARABASHI,4.47,1080.0,-740.0,340.0,,RGI60-12.00161
1985,761,RU,GARABASHI,4.47,840.0,-940.0,-100.0,,RGI60-12.00161
1986,761,RU,GARABASHI,4.47,820.0,-1460.0,-640.0,,RGI60-12.00161
1987,761,RU,GARABASHI,4.47,1470.0,-1060.0,410.0,,RGI60-12.00161
1988,761,RU,GARABASHI,4.47,1190.0,-920.0,270.0,,RGI60-12.00161
1989,761,RU,GARABASHI,4.47,1310.0,-1280.0,30.0,,RGI60-12.00161
1990,761,RU,GARABASHI,4.47,1110.0,-1020.0,90.0,,RGI60-12.00161
1991,761,RU,GARABASHI,4.47,1110.0,-1140.0,-30.0,,RGI60-12.00161
1992,761,RU,GARABASHI,4.47,930.0,-790.0,140.0,,RGI60-12.00161
1993,761,RU,GARABASHI,4.47,1050.0,-740.0,310.0,,RGI60-12.00161
1994,761,RU,GARABASHI,4.47,1010.0,-1440.0,-430.0,,RGI60-12.00161
1995,761,RU,GARABASHI,4.47,1010.0,-1020.0,-10.0,,RGI60-12.00161
1996,761,RU,GARABASHI,4.47,860.0,-890.0,-30.0,,RGI60-12.00161
1997,761,RU,GARABASHI,4.47,1130.0,-940.0,190.0,,RGI60-12.00161
1998,761,RU,GARABASHI,4.47,1020.0,-2530.0,-1510.0,,RGI60-12.00161
1999,761,RU,GARABASHI,4.47,1110.0,-1930.0,-820.0,,RGI60-12.00161
2000,761,RU,GARABASHI,4.47,900.0,-1960.0,-1060.0,,RGI60-12.00161
2001,761,RU,GARABASHI,,1120.0,-1870.0,-750.0,,RGI60-12.00161
2002,761,RU,GARABASHI,,1370.0,-1110.0,260.0,,RGI60-12.00161
2003,761,RU,GARABASHI,,1330.0,-1170.0,160.0,,RGI60-12.00161
2004,761,RU,GARABASHI,,1330.0,-1080.0,250.0,,RGI60-12.00161
2005,761,RU,GARABASHI,,1350.0,-1150.0,200.0,,RGI60-12.00161
2006,761,RU,GARABASHI,4.422,1230.0,-1890.0,-660.0,,RGI60-12.00161
2007,761,RU,GARABASHI,4.422,940.0,-1570.0,-630.0,,RGI60-12.00161
2008,761,RU,GARABASHI,4.422,1170.0,-1590.0,-420.0,,RGI60-12.00161
2009,761,RU,GARABASHI,4.422,900.0,-1270.0,-370.0,,RGI60-12.00161
2010,761,RU,GARABASHI,4.422,1161.0,-2402.0,-1241.0,,RGI60-12.00161
2011,761,RU,GARABASHI,4.422,1081.0,-1938.0,-858.0,,RGI60-12.00161
2012,761,RU,GARABASHI,,,,-989.0,,RGI60-12.00161
2013,761,RU,GARABASHI,,923.0,-1199.0,-276.0,,RGI60-12.00161
2014,761,RU,GARABASHI,,1034.0,-1954.0,-920.0,,RGI60-12.00161
2015,761,RU,GARABASHI,4.3,1130.0,-2160.0,-1030.0,,RGI60-12.00161
2016,761,RU,GARABASHI,4.3,1120.0,-2100.0,-980.0,,RGI60-12.00161
2017,761,RU,GARABASHI,4.3,1200.0,-2130.0,-930.0,,RGI60-12.00161
2018,761,RU,GARABASHI,4.0,1271.0,-2159.0,-888.0,,RGI60-12.00161
