YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1960,703,BEZENGI,470.0,RGI50-12.01252
1961,703,BEZENGI,-620.0,RGI50-12.01252
1962,703,BEZENGI,-960.0,RGI50-12.01252
1963,703,BEZENGI,250.0,RGI50-12.01252
1964,703,BEZENGI,30.0,RGI50-12.01252
1965,703,BEZENGI,-600.0,RGI50-12.01252
1966,703,BEZENGI,40.0,RGI50-12.01252
1967,703,BEZENGI,290.0,RGI50-12.01252
1968,703,BEZENGI,-910.0,RGI50-12.01252
1969,703,BEZENGI,-530.0,RGI50-12.01252
1970,703,BEZENGI,130.0,RGI50-12.01252
1971,703,BEZENGI,-970.0,RGI50-12.01252
1972,703,BEZENGI,-860.0,RGI50-12.01252
1973,703,BEZENGI,-980.0,RGI50-12.01252
1974,703,BEZENGI,-820.0,RGI50-12.01252
