YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1967,1353,US,MACLURE,0.2,3500.0,-2290.0,1210.0,
1968,1353,US,MACLURE,0.2,1230.0,-1990.0,-760.0,
1969,1353,US,MACLURE,0.2,2500.0,-1800.0,700.0,
