YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1954,3806,NO,KJOELBREEN,3.92,1857.0,-2600.0,-743.0,
1955,3806,NO,KJOELBREEN,3.92,1891.0,-2350.0,-459.0,
1956,3806,NO,KJOELBREEN,3.92,998.0,-890.0,108.0,
