YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
2002,3366,JOHNSONS,20.0,RGI50-19.02059
2003,3366,JOHNSONS,-160.0,RGI50-19.02059
2004,3366,JOHNSONS,80.0,RGI50-19.02059
2005,3366,JOHNSONS,220.0,RGI50-19.02059
2006,3366,JOHNSONS,-330.0,RGI50-19.02059
2007,3366,JOHNSONS,-290.0,RGI50-19.02059
2008,3366,JOHNSONS,90.0,RGI50-19.02059
2009,3366,JOHNSONS,-170.0,RGI50-19.02059
2010,3366,JOHNSONS,510.0,RGI50-19.02059
2011,3366,JOHNSONS,500.0,RGI50-19.02059
2012,3366,JOHNSONS,400.0,RGI50-19.02059
2013,3366,JOHNSONS,390.0,RGI50-19.02059
