YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1993,3454,IN,DOKRIANI,7.0,,,-220.0,,RGI50-15.07605
1994,3454,IN,DOKRIANI,7.0,,,-230.0,,RGI50-15.07605
1995,3454,IN,DOKRIANI,7.0,,,-310.0,,RGI50-15.07605
1998,3454,IN,DOKRIANI,7.0,,,-340.0,,RGI50-15.07605
1999,3454,IN,DOKRIANI,7.0,,,-460.0,,RGI50-15.07605
2000,3454,IN,DOKRIANI,7.0,,,-380.0,,RGI50-15.07605
2008,3454,IN,DOKRIANI,7.0,,,-360.0,,RGI50-15.07605
2009,3454,IN,DOKRIANI,7.0,,,-410.0,,RGI50-15.07605
2010,3454,IN,DOKRIANI,7.0,,,-230.0,,RGI50-15.07605
2011,3454,IN,DOKRIANI,7.0,,,-240.0,,RGI50-15.07605
2012,3454,IN,DOKRIANI,7.0,,,-330.0,,RGI50-15.07605
2013,3454,IN,DOKRIANI,7.0,,,-350.0,,RGI50-15.07605
2014,3454,IN,DOKRIANI,7.0,,,-360.0,,RGI50-15.07605
2015,3454,IN,DOKRIANI,7.0,,,-240.0,,RGI50-15.07605
2016,3454,IN,DOKRIANI,7.0,,,-260.0,,RGI50-15.07605
