YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1994,3067,BRUARJOEKULL,550.0,RGI50-06.00377
1995,3067,BRUARJOEKULL,-342.0,RGI50-06.00377
1996,3067,BRUARJOEKULL,-220.0,RGI50-06.00377
1997,3067,BRUARJOEKULL,-135.0,RGI50-06.00377
1998,3067,BRUARJOEKULL,-670.0,RGI50-06.00377
1999,3067,BRUARJOEKULL,-300.0,RGI50-06.00377
2000,3067,BRUARJOEKULL,-1010.0,RGI50-06.00377
2001,3067,BRUARJOEKULL,140.0,RGI50-06.00377
2002,3067,BRUARJOEKULL,52.0,RGI50-06.00377
2003,3067,BRUARJOEKULL,-568.0,RGI50-06.00377
2004,3067,BRUARJOEKULL,-800.0,RGI50-06.00377
2005,3067,BRUARJOEKULL,-1557.0,RGI50-06.00377
2006,3067,BRUARJOEKULL,-790.0,RGI50-06.00377
2007,3067,BRUARJOEKULL,-536.0,RGI50-06.00377
2008,3067,BRUARJOEKULL,-503.0,RGI50-06.00377
2009,3067,BRUARJOEKULL,-122.0,RGI50-06.00377
2010,3067,BRUARJOEKULL,-1570.0,RGI50-06.00377
2011,3067,BRUARJOEKULL,515.0,RGI50-06.00377
2012,3067,BRUARJOEKULL,-759.0,RGI50-06.00377
2013,3067,BRUARJOEKULL,-70.0,RGI50-06.00377
