YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1990,1461,MARMAGLACIAEREN,-120.0,RGI50-08.00760
1991,1461,MARMAGLACIAEREN,-200.0,RGI50-08.00760
1992,1461,MARMAGLACIAEREN,90.0,RGI50-08.00760
1993,1461,MARMAGLACIAEREN,270.0,RGI50-08.00760
1994,1461,MARMAGLACIAEREN,-340.0,RGI50-08.00760
1995,1461,MARMAGLACIAEREN,100.0,RGI50-08.00760
1996,1461,MARMAGLACIAEREN,-380.0,RGI50-08.00760
1997,1461,MARMAGLACIAEREN,-200.0,RGI50-08.00760
1998,1461,MARMAGLACIAEREN,-280.0,RGI50-08.00760
1999,1461,MARMAGLACIAEREN,-300.0,RGI50-08.00760
2000,1461,MARMAGLACIAEREN,130.0,RGI50-08.00760
2001,1461,MARMAGLACIAEREN,-410.0,RGI50-08.00760
2002,1461,MARMAGLACIAEREN,-660.0,RGI50-08.00760
2003,1461,MARMAGLACIAEREN,-1420.0,RGI50-08.00760
2004,1461,MARMAGLACIAEREN,-580.0,RGI50-08.00760
2005,1461,MARMAGLACIAEREN,-790.0,RGI50-08.00760
2006,1461,MARMAGLACIAEREN,-1650.0,RGI50-08.00760
2007,1461,MARMAGLACIAEREN,-530.0,RGI50-08.00760
2008,1461,MARMAGLACIAEREN,120.0,RGI50-08.00760
2009,1461,MARMAGLACIAEREN,-1390.0,RGI50-08.00760
2010,1461,MARMAGLACIAEREN,-500.0,RGI50-08.00760
2011,1461,MARMAGLACIAEREN,-1450.0,RGI50-08.00760
2012,1461,MARMAGLACIAEREN,-90.0,RGI50-08.00760
