YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1982,50,CA,MINARET,0.91,,,56.0,
1983,50,CA,MINARET,0.91,,,285.0,
1984,50,CA,MINARET,0.91,,,-156.0,
