YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1974,700,RU,KHAKEL,,,,-680.0,
1975,700,RU,KHAKEL,,,,-360.0,
1976,700,RU,KHAKEL,2.7,,,390.0,
1977,700,RU,KHAKEL,2.7,,,260.0,
1978,700,RU,KHAKEL,2.7,,,-320.0,
1979,700,RU,KHAKEL,2.7,,,441.0,
