YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1974,3924,US,VESPER,,,,-1200.0,
1975,3924,US,VESPER,,,,-400.0,
