YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1956,210,BLUE GLACIER,1390.0,RGI50-02.13924
1957,210,BLUE GLACIER,-1110.0,RGI50-02.13924
1958,210,BLUE GLACIER,-1660.0,RGI50-02.13924
1959,210,BLUE GLACIER,-300.0,RGI50-02.13924
1960,210,BLUE GLACIER,-280.0,RGI50-02.13924
1961,210,BLUE GLACIER,470.0,RGI50-02.13924
1962,210,BLUE GLACIER,210.0,RGI50-02.13924
1963,210,BLUE GLACIER,-580.0,RGI50-02.13924
1964,210,BLUE GLACIER,630.0,RGI50-02.13924
1965,210,BLUE GLACIER,-560.0,RGI50-02.13924
1966,210,BLUE GLACIER,340.0,RGI50-02.13924
1967,210,BLUE GLACIER,340.0,RGI50-02.13924
1968,210,BLUE GLACIER,30.0,RGI50-02.13924
1969,210,BLUE GLACIER,710.0,RGI50-02.13924
1970,210,BLUE GLACIER,-390.0,RGI50-02.13924
1971,210,BLUE GLACIER,1150.0,RGI50-02.13924
1972,210,BLUE GLACIER,400.0,RGI50-02.13924
1973,210,BLUE GLACIER,-140.0,RGI50-02.13924
1974,210,BLUE GLACIER,2000.0,RGI50-02.13924
1975,210,BLUE GLACIER,670.0,RGI50-02.13924
1976,210,BLUE GLACIER,1420.0,RGI50-02.13924
1977,210,BLUE GLACIER,-1240.0,RGI50-02.13924
1978,210,BLUE GLACIER,510.0,RGI50-02.13924
1979,210,BLUE GLACIER,-1150.0,RGI50-02.13924
1980,210,BLUE GLACIER,-1610.0,RGI50-02.13924
1981,210,BLUE GLACIER,-1310.0,RGI50-02.13924
1982,210,BLUE GLACIER,750.0,RGI50-02.13924
1983,210,BLUE GLACIER,1340.0,RGI50-02.13924
1984,210,BLUE GLACIER,490.0,RGI50-02.13924
1985,210,BLUE GLACIER,420.0,RGI50-02.13924
1986,210,BLUE GLACIER,-920.0,RGI50-02.13924
1987,210,BLUE GLACIER,-790.0,RGI50-02.13924
1988,210,BLUE GLACIER,220.0,RGI50-02.13924
1989,210,BLUE GLACIER,-640.0,RGI50-02.13924
1990,210,BLUE GLACIER,-1180.0,RGI50-02.13924
1991,210,BLUE GLACIER,-790.0,RGI50-02.13924
1992,210,BLUE GLACIER,-1180.0,RGI50-02.13924
1993,210,BLUE GLACIER,-1350.0,RGI50-02.13924
1994,210,BLUE GLACIER,-1750.0,RGI50-02.13924
1995,210,BLUE GLACIER,-10.0,RGI50-02.13924
1996,210,BLUE GLACIER,-790.0,RGI50-02.13924
1997,210,BLUE GLACIER,-490.0,RGI50-02.13924
1998,210,BLUE GLACIER,-880.0,RGI50-02.13924
1999,210,BLUE GLACIER,1090.0,RGI50-02.13924
