YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1984,1507,FONTANA BIANCA / WEISSBRUNNF.,395.0,RGI50-11.01704
1985,1507,FONTANA BIANCA / WEISSBRUNNF.,-600.0,RGI50-11.01704
1986,1507,FONTANA BIANCA / WEISSBRUNNF.,-107.0,RGI50-11.01704
1987,1507,FONTANA BIANCA / WEISSBRUNNF.,-466.0,RGI50-11.01704
1988,1507,FONTANA BIANCA / WEISSBRUNNF.,-1096.0,RGI50-11.01704
1992,1507,FONTANA BIANCA / WEISSBRUNNF.,-1091.0,RGI50-11.01704
1993,1507,FONTANA BIANCA / WEISSBRUNNF.,-556.0,RGI50-11.01704
1994,1507,FONTANA BIANCA / WEISSBRUNNF.,-955.0,RGI50-11.01704
1995,1507,FONTANA BIANCA / WEISSBRUNNF.,-682.0,RGI50-11.01704
1996,1507,FONTANA BIANCA / WEISSBRUNNF.,-440.0,RGI50-11.01704
1997,1507,FONTANA BIANCA / WEISSBRUNNF.,-620.0,RGI50-11.01704
1998,1507,FONTANA BIANCA / WEISSBRUNNF.,-1620.0,RGI50-11.01704
1999,1507,FONTANA BIANCA / WEISSBRUNNF.,-970.0,RGI50-11.01704
2000,1507,FONTANA BIANCA / WEISSBRUNNF.,-740.0,RGI50-11.01704
2001,1507,FONTANA BIANCA / WEISSBRUNNF.,395.0,RGI50-11.01704
2002,1507,FONTANA BIANCA / WEISSBRUNNF.,-435.0,RGI50-11.01704
2003,1507,FONTANA BIANCA / WEISSBRUNNF.,-2950.0,RGI50-11.01704
2004,1507,FONTANA BIANCA / WEISSBRUNNF.,-994.0,RGI50-11.01704
2005,1507,FONTANA BIANCA / WEISSBRUNNF.,-1471.0,RGI50-11.01704
2006,1507,FONTANA BIANCA / WEISSBRUNNF.,-1753.0,RGI50-11.01704
2007,1507,FONTANA BIANCA / WEISSBRUNNF.,-1607.0,RGI50-11.01704
2008,1507,FONTANA BIANCA / WEISSBRUNNF.,-1246.0,RGI50-11.01704
2009,1507,FONTANA BIANCA / WEISSBRUNNF.,-622.0,RGI50-11.01704
2010,1507,FONTANA BIANCA / WEISSBRUNNF.,-195.0,RGI50-11.01704
2011,1507,FONTANA BIANCA / WEISSBRUNNF.,-1142.0,RGI50-11.01704
2012,1507,FONTANA BIANCA / WEISSBRUNNF.,-1931.0,RGI50-11.01704
2013,1507,FONTANA BIANCA / WEISSBRUNNF.,-47.0,RGI50-11.01704
