YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1963,317,NO,AALFOTBREEN,4.486,2518.0,-3214.0,-695.0,Homogenized,RGI60-08.02666
1964,317,NO,AALFOTBREEN,4.486,2661.0,-2375.0,285.0,Homogenized,RGI60-08.02666
1965,317,NO,AALFOTBREEN,4.486,3748.0,-3069.0,679.0,Homogenized,RGI60-08.02666
1966,317,NO,AALFOTBREEN,4.486,2400.0,-3929.0,-1528.0,Homogenized,RGI60-08.02666
1967,317,NO,AALFOTBREEN,4.486,4426.0,-3123.0,1303.0,Homogenized,RGI60-08.02666
1968,317,NO,AALFOTBREEN,4.486,4650.0,-3637.0,1012.0,Homogenized,RGI60-08.02666
1969,317,NO,AALFOTBREEN,4.486,2583.0,-4924.0,-2341.0,Homogenized,RGI60-08.02666
1970,317,NO,AALFOTBREEN,4.486,2652.0,-3778.0,-1126.0,Homogenized,RGI60-08.02666
1971,317,NO,AALFOTBREEN,4.486,4144.0,-3312.0,831.0,Homogenized,RGI60-08.02666
1972,317,NO,AALFOTBREEN,4.486,3782.0,-3741.0,41.0,Homogenized,RGI60-08.02666
1973,317,NO,AALFOTBREEN,4.486,4567.0,-2561.0,2006.0,Homogenized,RGI60-08.02666
1974,317,NO,AALFOTBREEN,4.486,3485.0,-2631.0,854.0,Homogenized,RGI60-08.02666
1975,317,NO,AALFOTBREEN,4.486,4324.0,-3503.0,820.0,Homogenized,RGI60-08.02666
1976,317,NO,AALFOTBREEN,4.486,4366.0,-3060.0,1305.0,Homogenized,RGI60-08.02666
1977,317,NO,AALFOTBREEN,4.486,2305.0,-2936.0,-630.0,Homogenized,RGI60-08.02666
1978,317,NO,AALFOTBREEN,4.1760001,2459.0,-3077.0,-617.0,Homogenized,RGI60-08.02666
1979,317,NO,AALFOTBREEN,4.1760001,3204.0,-3356.0,-152.0,Homogenized,RGI60-08.02666
1980,317,NO,AALFOTBREEN,4.1760001,2482.0,-3209.0,-726.0,Homogenized,RGI60-08.02666
1981,317,NO,AALFOTBREEN,4.1760001,4041.0,-3806.0,235.0,Homogenized,RGI60-08.02666
1982,317,NO,AALFOTBREEN,4.1760001,3296.0,-3309.0,-12.0,Homogenized,RGI60-08.02666
1983,317,NO,AALFOTBREEN,4.1760001,4609.0,-3229.0,1380.0,Homogenized,RGI60-08.02666
1984,317,NO,AALFOTBREEN,4.1760001,4224.0,-2847.0,1376.0,Homogenized,RGI60-08.02666
1985,317,NO,AALFOTBREEN,4.1760001,2482.0,-2980.0,-497.0,Homogenized,RGI60-08.02666
1986,317,NO,AALFOTBREEN,4.1760001,2338.0,-2949.0,-611.0,Homogenized,RGI60-08.02666
1987,317,NO,AALFOTBREEN,4.1760001,4448.0,-2375.0,2073.0,Homogenized,RGI60-08.02666
1988,317,NO,AALFOTBREEN,4.1760001,2685.0,-5182.0,-2496.0,Homogenized,RGI60-08.02666
1989,317,NO,AALFOTBREEN,4.1760001,5293.0,-2949.0,2343.0,Homogenized,RGI60-08.02666
1990,317,NO,AALFOTBREEN,4.1760001,5955.0,-4193.0,1762.0,Homogenized,RGI60-08.02666
1991,317,NO,AALFOTBREEN,4.1760001,3440.0,-2873.0,567.0,Homogenized,RGI60-08.02666
1992,317,NO,AALFOTBREEN,4.1760001,5475.0,-3083.0,2391.0,Homogenized,RGI60-08.02666
1993,317,NO,AALFOTBREEN,4.479,4692.0,-2822.0,1870.0,Homogenized,RGI60-08.02666
1994,317,NO,AALFOTBREEN,4.479,3723.0,-2918.0,804.0,Homogenized,RGI60-08.02666
1995,317,NO,AALFOTBREEN,4.479,5141.0,-3908.0,1233.0,Homogenized,RGI60-08.02666
1996,317,NO,AALFOTBREEN,4.479,1873.0,-3816.0,-1943.0,Homogenized,RGI60-08.02666
1997,317,NO,AALFOTBREEN,4.479,4089.0,-4254.0,-164.0,Homogenized,RGI60-08.02666
1998,317,NO,AALFOTBREEN,4.479,3349.0,-3831.0,-481.0,Calibrated,RGI60-08.02666
1999,317,NO,AALFOTBREEN,4.479,4316.0,-4690.0,-373.0,Calibrated,RGI60-08.02666
2000,317,NO,AALFOTBREEN,4.479,4902.0,-3766.0,1135.0,Calibrated,RGI60-08.02666
2001,317,NO,AALFOTBREEN,4.479,1757.0,-4280.0,-2523.0,Calibrated,RGI60-08.02666
2002,317,NO,AALFOTBREEN,4.479,3499.0,-5571.0,-2072.0,Calibrated,RGI60-08.02666
2003,317,NO,AALFOTBREEN,4.479,2259.0,-5288.0,-3028.0,Calibrated,RGI60-08.02666
2004,317,NO,AALFOTBREEN,3.9749999,3094.0,-3578.0,-484.0,Calibrated,RGI60-08.02666
2005,317,NO,AALFOTBREEN,3.9749999,4738.0,-4419.0,319.0,Calibrated,RGI60-08.02666
2006,317,NO,AALFOTBREEN,3.9749999,2511.0,-6160.0,-3649.0,Calibrated,RGI60-08.02666
2007,317,NO,AALFOTBREEN,3.9749999,4225.0,-3361.0,864.0,Calibrated,RGI60-08.02666
2008,317,NO,AALFOTBREEN,3.9749999,4321.0,-3990.0,331.0,Calibrated,RGI60-08.02666
2009,317,NO,AALFOTBREEN,3.9749999,3601.0,-4186.0,-584.0,Calibrated,RGI60-08.02666
2010,317,NO,AALFOTBREEN,3.9749999,2026.0,-4325.0,-2299.0,Calibrated,RGI60-08.02666
2011,317,NO,AALFOTBREEN,3.9749999,3530.0,-4376.0,-845.0,Original,RGI60-08.02666
2012,317,NO,AALFOTBREEN,3.9749999,3868.0,-2507.0,1361.0,Original,RGI60-08.02666
