YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1976,808,MAYAKOVSKIY,-230.0,RGI50-13.08615
1977,808,MAYAKOVSKIY,-320.0,RGI50-13.08615
1978,808,MAYAKOVSKIY,-850.0,RGI50-13.08615
1979,808,MAYAKOVSKIY,-428.0,RGI50-13.08615
1980,808,MAYAKOVSKIY,-330.0,RGI50-13.08615
1981,808,MAYAKOVSKIY,180.0,RGI50-13.08615
1982,808,MAYAKOVSKIY,-230.0,RGI50-13.08615
1983,808,MAYAKOVSKIY,-160.0,RGI50-13.08615
1984,808,MAYAKOVSKIY,-710.0,RGI50-13.08615
1985,808,MAYAKOVSKIY,-170.0,RGI50-13.08615
1986,808,MAYAKOVSKIY,-140.0,RGI50-13.08615
1987,808,MAYAKOVSKIY,0.0,RGI50-13.08615
1988,808,MAYAKOVSKIY,-210.0,RGI50-13.08615
1989,808,MAYAKOVSKIY,-100.0,RGI50-13.08615
1990,808,MAYAKOVSKIY,-490.0,RGI50-13.08615
