YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1970,316,TROLLBERGDALSBREEN,-2470.0,RGI50-08.00411
1971,316,TROLLBERGDALSBREEN,-330.0,RGI50-08.00411
1972,316,TROLLBERGDALSBREEN,-1240.0,RGI50-08.00411
1973,316,TROLLBERGDALSBREEN,760.0,RGI50-08.00411
1974,316,TROLLBERGDALSBREEN,-400.0,RGI50-08.00411
1975,316,TROLLBERGDALSBREEN,-280.0,RGI50-08.00411
1990,316,TROLLBERGDALSBREEN,-120.0,RGI50-08.00411
1991,316,TROLLBERGDALSBREEN,0.0,RGI50-08.00411
1992,316,TROLLBERGDALSBREEN,600.0,RGI50-08.00411
1993,316,TROLLBERGDALSBREEN,210.0,RGI50-08.00411
1994,316,TROLLBERGDALSBREEN,-1100.0,RGI50-08.00411
