YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1964,1329,STORSTEINSFJELLBREEN,650.0,RGI50-08.00666
1965,1329,STORSTEINSFJELLBREEN,440.0,RGI50-08.00666
1966,1329,STORSTEINSFJELLBREEN,-809.0,RGI50-08.00666
1967,1329,STORSTEINSFJELLBREEN,-403.0,RGI50-08.00666
1968,1329,STORSTEINSFJELLBREEN,450.0,RGI50-08.00666
1991,1329,STORSTEINSFJELLBREEN,-40.0,RGI50-08.00666
1992,1329,STORSTEINSFJELLBREEN,1040.0,RGI50-08.00666
1993,1329,STORSTEINSFJELLBREEN,950.0,RGI50-08.00666
1994,1329,STORSTEINSFJELLBREEN,-210.0,RGI50-08.00666
1995,1329,STORSTEINSFJELLBREEN,570.0,RGI50-08.00666
