YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
2002,2669,SJ,IRENEBREEN,4.3,647.0,-1260.0,-613.0,,RGI60-07.00490
2003,2669,SJ,IRENEBREEN,4.3,481.0,-1111.0,-630.0,,RGI60-07.00490
2004,2669,SJ,IRENEBREEN,,551.0,-1156.0,-605.0,,RGI60-07.00490
2005,2669,SJ,IRENEBREEN,4.15,409.0,-1271.0,-862.0,,RGI60-07.00490
2006,2669,SJ,IRENEBREEN,4.14,,,-822.0,,RGI60-07.00490
2007,2669,SJ,IRENEBREEN,4.12,,,-695.0,,RGI60-07.00490
2008,2669,SJ,IRENEBREEN,4.09,,,-357.0,,RGI60-07.00490
2009,2669,SJ,IRENEBREEN,4.08,,,-630.0,,RGI60-07.00490
2010,2669,SJ,IRENEBREEN,4.05,,,-497.0,,RGI60-07.00490
2011,2669,SJ,IRENEBREEN,,,,-1293.0,,RGI60-07.00490
2012,2669,SJ,IRENEBREEN,,,,-851.0,,RGI60-07.00490
2013,2669,SJ,IRENEBREEN,,,,-1881.0,,RGI60-07.00490
2014,2669,SJ,IRENEBREEN,,,,-687.0,,RGI60-07.00490
2015,2669,SJ,IRENEBREEN,,,,-1335.0,,RGI60-07.00490
2016,2669,SJ,IRENEBREEN,,,,-1468.0,,RGI60-07.00490
2017,2669,SJ,IRENEBREEN,,,,-1420.0,,RGI60-07.00490
2018,2669,SJ,IRENEBREEN,,,,-1498.0,,RGI60-07.00490
2019,2669,SJ,IRENEBREEN,,,,-1186.0,,RGI60-07.00490
