YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1988,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.163,,,-646.0,,RGI50-13.45335
1989,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.163,,,99.0,,RGI50-13.45335
1990,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.163,,,18.0,,RGI50-13.45335
1991,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.163,,,-677.0,"Mass balance vs altitude recalculated and corrected according to Dyurgerov, M. (2002).",RGI50-13.45335
1992,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.163,,,90.0,"Mass balance vs altitude recalculated and corrected according to Dyurgerov, M. (2002).",RGI50-13.45335
1993,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.163,,,-34.0,,RGI50-13.45335
1994,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.163,,,-384.0,,RGI50-13.45335
1995,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.163,,,-225.0,,RGI50-13.45335
1996,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.163,108.0,-62.0,46.0,,RGI50-13.45335
1997,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.115,29.0,-802.0,-773.0,,RGI50-13.45335
1998,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.115,62.0,-888.0,-826.0,,RGI50-13.45335
1999,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.115,38.0,-863.0,-825.0,,RGI50-13.45335
2000,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.115,147.0,-526.0,-379.0,,RGI50-13.45335
2001,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,,,,,,RGI50-13.45335
2002,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,,,,,,RGI50-13.45335
2003,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,,,,,,RGI50-13.45335
2004,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.101,,,-706.0,,RGI50-13.45335
2005,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.101,89.0,-525.0,-480.0,,RGI50-13.45335
2006,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.086,,,-920.0,,RGI50-13.45335
2007,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.086,,,-696.0,,RGI50-13.45335
2008,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.086,84.0,-1130.0,-1046.0,,RGI50-13.45335
2009,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.0676237,269.0,-326.0,-57.0,,RGI50-13.45335
2010,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.0676237,105.0,-1546.0,-1441.0,,RGI50-13.45335
2011,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.068,88.0,-1191.0,-1103.0,,RGI50-13.45335
2012,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.029,178.0,-988.0,-810.0,,RGI50-13.45335
2013,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.02928,32.0,-690.0,-658.0,,RGI50-13.45335
2014,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.029,119.0,-347.0,-228.0,,RGI50-13.45335
2015,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.021,161.0,-1093.0,-932.0,No specific error analysis was carried on the data. The uncertainty is evaluated by the investigator subjectively.,RGI50-13.45335
2016,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.021,277.0,-1216.0,-939.0,No specific error analysis was carried on the data. The uncertainty is evaluated by the investigator subjectively.,RGI50-13.45335
2017,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,1.021,201.0,-974.0,-773.0,,RGI50-13.45335
2018,1511,CN,URUMQI GLACIER NO. 1 E-BRANCH,,,,-818.0,,RGI50-13.45335
