YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1986,342,SE,RIUKOJIETNA,4.6,1230.0,-1770.0,-540.0,,RGI60-08.00006
1987,342,SE,RIUKOJIETNA,4.59,1070.0,-1330.0,-260.0,,RGI60-08.00006
1988,342,SE,RIUKOJIETNA,4.59,1130.0,-1040.0,-910.0,,RGI60-08.00006
1989,342,SE,RIUKOJIETNA,4.6,,,890.0,,RGI60-08.00006
1990,342,SE,RIUKOJIETNA,4.6,1410.0,-1200.0,210.0,,RGI60-08.00006
1991,342,SE,RIUKOJIETNA,4.2,,,80.0,,RGI60-08.00006
1992,342,SE,RIUKOJIETNA,4.2,2120.0,-1533.0,586.0,,RGI60-08.00006
1993,342,SE,RIUKOJIETNA,4.2,2180.0,-1830.0,350.0,,RGI60-08.00006
1994,342,SE,RIUKOJIETNA,4.2,1003.0,-1298.0,-295.0,,RGI60-08.00006
1995,342,SE,RIUKOJIETNA,4.2,1452.0,-1199.0,253.0,,RGI60-08.00006
1996,342,SE,RIUKOJIETNA,4.648,1400.0,-1450.0,-60.0,Dyurgerov M. (2002),RGI60-08.00006
1997,342,SE,RIUKOJIETNA,4.648,1700.0,-2680.0,-980.0,Dyurgerov M. (2002),RGI60-08.00006
1998,342,SE,RIUKOJIETNA,,,,-840.0,,RGI60-08.00006
1999,342,SE,RIUKOJIETNA,4.648,917.0,-1718.0,-801.0,Data reported by Per Holmlund.,RGI60-08.00006
2000,342,SE,RIUKOJIETNA,4.648,1411.0,-1723.0,-312.0,Data reported by Per Holmlund.,RGI60-08.00006
2001,342,SE,RIUKOJIETNA,4.246,590.0,-2320.0,-1730.0,,RGI60-08.00006
2002,342,SE,RIUKOJIETNA,4.648,1390.0,-3220.0,-1830.0,,RGI60-08.00006
2003,342,SE,RIUKOJIETNA,4.168,1230.0,-3010.0,-1780.0,,RGI60-08.00006
2005,342,SE,RIUKOJIETNA,4.651,1330.0,-1680.0,-350.0,,RGI60-08.00006
2006,342,SE,RIUKOJIETNA,4.6512,810.0,-2210.0,-1400.0,,RGI60-08.00006
2007,342,SE,RIUKOJIETNA,4.6512,1260.0,-2220.0,-960.0,,RGI60-08.00006
2008,342,SE,RIUKOJIETNA,4.6512,860.0,-1460.0,-590.0,,RGI60-08.00006
2009,342,SE,RIUKOJIETNA,4.6512,1260.0,-1980.0,-720.0,,RGI60-08.00006
2010,342,SE,RIUKOJIETNA,4.6512,640.0,-1600.0,-960.0,,RGI60-08.00006
2011,342,SE,RIUKOJIETNA,4.6512,1690.0,-2770.0,-1080.0,,RGI60-08.00006
2012,342,SE,RIUKOJIETNA,4.648378,870.0,-970.0,-90.0,,RGI60-08.00006
2015,342,SE,RIUKOJIETNA,2.7904999,1410.0,-1370.0,40.0,,RGI60-08.00006
2016,342,SE,RIUKOJIETNA,2.6493,910.0,-1970.0,-1060.0,,RGI60-08.00006
2017,342,SE,RIUKOJIETNA,2.6493,1360.0,-1210.0,150.0,,RGI60-08.00006
2018,342,SE,RIUKOJIETNA,2.6493,630.0,-2030.0,-1400.0,,RGI60-08.00006
2019,342,SE,RIUKOJIETNA,2.6493,1510.0,-2110.0,-610.0,,RGI60-08.00006
2020,342,SE,RIUKOJIETNA,2.6493,1430.0,-1960.0,-530.0,,RGI60-08.00006
