YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1953,491,AT,HINTEREIS F.,,,,-540.0,,RGI60-11.00897
1954,491,AT,HINTEREIS F.,,,,-286.0,,RGI60-11.00897
1955,491,AT,HINTEREIS F.,,,,76.0,,RGI60-11.00897
1956,491,AT,HINTEREIS F.,,,,-275.0,,RGI60-11.00897
1957,491,AT,HINTEREIS F.,,,,-189.0,,RGI60-11.00897
1958,491,AT,HINTEREIS F.,,,,-981.0,,RGI60-11.00897
1959,491,AT,HINTEREIS F.,,,,-763.0,,RGI60-11.00897
1960,491,AT,HINTEREIS F.,,,,-62.0,,RGI60-11.00897
1961,491,AT,HINTEREIS F.,,,,-205.0,,RGI60-11.00897
1962,491,AT,HINTEREIS F.,,,,-696.0,,RGI60-11.00897
1963,491,AT,HINTEREIS F.,,,,-603.0,,RGI60-11.00897
1964,491,AT,HINTEREIS F.,9.05,,,-1244.0,Dyurgerov M. (2002),RGI60-11.00897
1965,491,AT,HINTEREIS F.,8.95,,,925.0,Dyurgerov M. (2002),RGI60-11.00897
1966,491,AT,HINTEREIS F.,8.9,,,344.0,Dyurgerov M. (2002),RGI60-11.00897
1967,491,AT,HINTEREIS F.,9.032,,,20.0,Dyurgerov M. (2002),RGI60-11.00897
1968,491,AT,HINTEREIS F.,9.032,,,338.0,Dyurgerov M. (2002),RGI60-11.00897
1969,491,AT,HINTEREIS F.,9.032,,,-431.0,Dyurgerov M. (2002),RGI60-11.00897
1970,491,AT,HINTEREIS F.,9.032,,,-552.0,Dyurgerov M. (2002),RGI60-11.00897
1971,491,AT,HINTEREIS F.,9.0,,,-600.0,,RGI60-11.00897
1972,491,AT,HINTEREIS F.,8.995,,,-74.0,,RGI60-11.00897
1973,491,AT,HINTEREIS F.,8.994,,,-1229.0,,RGI60-11.00897
1974,491,AT,HINTEREIS F.,8.993,,,55.0,,RGI60-11.00897
1975,491,AT,HINTEREIS F.,8.976,,,65.0,,RGI60-11.00897
1976,491,AT,HINTEREIS F.,8.96,,,-314.0,,RGI60-11.00897
1977,491,AT,HINTEREIS F.,8.88,,,760.0,,RGI60-11.00897
1978,491,AT,HINTEREIS F.,8.88,,,411.0,,RGI60-11.00897
1979,491,AT,HINTEREIS F.,9.08,,,-219.0,,RGI60-11.00897
1980,491,AT,HINTEREIS F.,9.08,,,-50.0,,RGI60-11.00897
1981,491,AT,HINTEREIS F.,9.08,,,-173.0,,RGI60-11.00897
1982,491,AT,HINTEREIS F.,9.07,,,-1240.0,,RGI60-11.00897
1983,491,AT,HINTEREIS F.,9.07,,,-580.0,,RGI60-11.00897
1984,491,AT,HINTEREIS F.,9.07,,,32.0,,RGI60-11.00897
1985,491,AT,HINTEREIS F.,9.07,,,-574.0,,RGI60-11.00897
1986,491,AT,HINTEREIS F.,9.06,,,-732.0,,RGI60-11.00897
1987,491,AT,HINTEREIS F.,9.05,,,-717.0,,RGI60-11.00897
1988,491,AT,HINTEREIS F.,9.03,,,-945.0,,RGI60-11.00897
1989,491,AT,HINTEREIS F.,8.99,,,-637.0,,RGI60-11.00897
1990,491,AT,HINTEREIS F.,8.98,,,-995.0,,RGI60-11.00897
1991,491,AT,HINTEREIS F.,8.884,,,-1325.0,,RGI60-11.00897
1992,491,AT,HINTEREIS F.,8.878,,,-1120.0,,RGI60-11.00897
1993,491,AT,HINTEREIS F.,8.754,,,-570.0,,RGI60-11.00897
1994,491,AT,HINTEREIS F.,8.737,,,-1110.0,,RGI60-11.00897
1995,491,AT,HINTEREIS F.,8.725,,,-460.0,,RGI60-11.00897
1996,491,AT,HINTEREIS F.,8.716,,,-827.0,,RGI60-11.00897
1997,491,AT,HINTEREIS F.,8.703,,,-591.0,,RGI60-11.00897
1998,491,AT,HINTEREIS F.,8.297,,,-1232.0,,RGI60-11.00897
1999,491,AT,HINTEREIS F.,8.221,,,-861.0,,RGI60-11.00897
2000,491,AT,HINTEREIS F.,8.11,,,-633.0,Bn calculated from submitted values.,RGI60-11.00897
2001,491,AT,HINTEREIS F.,7.963,,,-173.0,Bn calculated from submitted values.,RGI60-11.00897
2002,491,AT,HINTEREIS F.,8.022418,,,-624.0,homogenized according to Klug et al. (2018),RGI60-11.00897
