YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1994,3068,DYNGJUJOEKULL,190.0,RGI50-06.00477
1995,3068,DYNGJUJOEKULL,20.0,RGI50-06.00477
1996,3068,DYNGJUJOEKULL,-390.0,RGI50-06.00477
1997,3068,DYNGJUJOEKULL,-1060.0,RGI50-06.00477
2005,3068,DYNGJUJOEKULL,-1327.0,RGI50-06.00477
2006,3068,DYNGJUJOEKULL,-353.0,RGI50-06.00477
2007,3068,DYNGJUJOEKULL,95.0,RGI50-06.00477
2008,3068,DYNGJUJOEKULL,-24.0,RGI50-06.00477
2009,3068,DYNGJUJOEKULL,227.0,RGI50-06.00477
2010,3068,DYNGJUJOEKULL,-1540.0,RGI50-06.00477
2011,3068,DYNGJUJOEKULL,377.0,RGI50-06.00477
2012,3068,DYNGJUJOEKULL,-975.0,RGI50-06.00477
2013,3068,DYNGJUJOEKULL,-230.0,RGI50-06.00477
