YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1963,2671,BREIDABLIKKBREA,-1210.0,RGI50-08.01439
1964,2671,BREIDABLIKKBREA,240.0,RGI50-08.01439
1965,2671,BREIDABLIKKBREA,-560.0,RGI50-08.01439
1966,2671,BREIDABLIKKBREA,-1650.0,RGI50-08.01439
1967,2671,BREIDABLIKKBREA,1170.0,RGI50-08.01439
1968,2671,BREIDABLIKKBREA,870.0,RGI50-08.01439
2003,2671,BREIDABLIKKBREA,-2260.0,RGI50-08.01439
2004,2671,BREIDABLIKKBREA,-870.0,RGI50-08.01439
2005,2671,BREIDABLIKKBREA,-330.0,RGI50-08.01439
2006,2671,BREIDABLIKKBREA,-2950.0,RGI50-08.01439
2007,2671,BREIDABLIKKBREA,360.0,RGI50-08.01439
2008,2671,BREIDABLIKKBREA,-300.0,RGI50-08.01439
2009,2671,BREIDABLIKKBREA,-520.0,RGI50-08.01439
2010,2671,BREIDABLIKKBREA,-1940.0,RGI50-08.01439
2011,2671,BREIDABLIKKBREA,-2286.0,RGI50-08.01439
2012,2671,BREIDABLIKKBREA,1145.0,RGI50-08.01439
2013,2671,BREIDABLIKKBREA,-1112.0,RGI50-08.01439
